longitude,latitude,unit_price
113.855345,22.57013,60553
113.996198,22.528796,104570
113.903114,22.509892,87254
114.224604,22.723432,56491
113.973511,22.550541,95579
113.91313,22.520528,76602
113.91566,22.574011,57834
113.93069,22.515067,62029
114.225134,22.669706,51341
113.886784,22.557155,77512
114.05178,22.508798,62585
113.93946,22.492147,126679
113.90632,22.55068,50240
113.868089,22.615913,47502
113.849503,22.603327,64498
114.230422,22.750325,39023
114.046142,22.524985,61955
113.889665,22.586068,52659
113.859014,22.562595,54442
114.03111,22.632167,50963
114.048513,22.530659,60389
114.046696,22.531486,58706
113.887598,22.582928,62689
114.0444,22.527269,56114
113.97978,22.561732,64361
113.872895,22.563814,47995
114.048121,22.548212,60630
114.046148,22.566566,52438
113.867075,22.560788,56932
113.898017,22.574101,42365
113.885537,22.580561,39168
114.028793,22.600742,81194
114.225134,22.669706,34225
113.87677,22.556015,76241
114.090374,22.54768,83137
114.090374,22.54768,83137
114.167446,22.562098,60320
114.120895,22.579823,47436
114.121774,22.596788,42988
114.174572,22.567993,56604
113.921311,22.48311,86551
114.12319,22.59586,47917
114.149971,22.616613,43860
113.996643,22.531323,71003
114.064791,22.567236,68476
114.123733,22.594666,45770
113.915788,22.528766,70964
113.930066,22.495699,59894
113.932588,22.520951,88088
113.85511,22.566576,57544
113.95133,22.52622,108158
114.254368,22.723858,36346
114.043192,22.514551,70119
113.876444,22.589336,50318
114.134254,22.574148,46324
114.14453,22.6182,39196
113.860693,22.575073,47511
114.140291,22.554972,39102
113.953296,22.525159,100960
114.268228,22.729331,31864
114.208973,22.709994,40684
114.208973,22.709994,43928
114.052216,22.516085,78187
113.85511,22.566576,60172
113.912759,22.529484,64153
113.926595,22.521427,76500
113.922501,22.503223,77360
113.912759,22.529484,64153
114.065134,22.52685,52090
113.932588,22.520951,88088
113.85511,22.566576,57544
113.95133,22.52622,108158
113.907314,22.56339,55108
114.123733,22.594666,45770
114.070155,22.516772,49922
114.027676,22.636568,44214
113.973511,22.550541,85722
114.045538,22.570591,78985
113.955752,22.559544,63114
114.254368,22.723858,34956
114.047245,22.615822,55203
113.905284,22.573129,79271
114.240899,22.582892,37943
113.997375,22.536861,93621
114.266895,22.724473,35867
114.253266,22.729918,35075
114.246257,22.736237,42594
113.930896,22.513046,53990
113.935525,22.493815,133586
114.222617,22.725794,43942
114.235808,22.722538,29566
114.220392,22.701247,64245
113.956565,22.544153,90128
114.060936,22.514929,57565
114.24331,22.711332,45989
114.149971,22.616613,40960
114.123875,22.593257,50765
113.92955,22.47926,105050
114.231835,22.721679,60172
114.271049,22.691292,51919
113.994869,22.536993,104283
114.075496,22.660771,63471
114.071239,22.61215,65493
114.208973,22.709994,35407
114.179393,22.639223,35209
113.995295,22.53452,69785
114.179393,22.639223,35879
113.996198,22.528796,92800
114.066793,22.690718,47910
113.9135,22.518234,70896
114.029136,22.638516,44719
114.041527,22.600146,90216
114.24206,22.732298,32569
114.138161,22.623789,56264
113.93554,22.503978,84997
114.143862,22.60173,42070
114.140945,22.616507,55902
113.924427,22.517259,42302
114.228812,22.549764,58218
114.025571,22.523102,85476
114.179393,22.639223,35796
114.036095,22.553905,91526
114.23013,22.728147,59763
114.045538,22.570591,90322
114.143862,22.60173,44912
114.208973,22.709994,35407
114.179393,22.639223,35209
114.033786,22.566491,58609
114.024911,22.627694,73229
114.058528,22.635734,69120
114.071239,22.61215,76914
113.880423,22.560303,78941
114.0407,22.568858,68508
113.861337,22.616996,41852
114.028793,22.600742,82616
114.028793,22.600742,103321
114.239109,22.730843,44053
113.857636,22.570311,59070
114.113225,22.537888,47294
113.966844,22.540363,68976
113.927352,22.525297,86491
113.979539,22.547659,86086
113.915301,22.569128,69682
114.047764,22.516918,57195
114.266279,22.686879,36367
114.112732,22.534116,42131
114.044673,22.52405,57631
114.23734,22.723899,44129
114.23013,22.728147,56356
114.046688,22.602673,62790
114.029904,22.640868,40902
114.067596,22.536034,49826
113.933995,22.545106,76426
114.071382,22.571444,78561
113.955295,22.559367,69889
114.071382,22.571444,78561
113.955295,22.559367,69889
114.044927,22.568694,53902
114.111166,22.558018,64217
114.036273,22.630641,58718
113.934361,22.512561,89727
114.112427,22.565414,56356
113.979825,22.557449,53861
114.134948,22.601034,46742
113.920828,22.539354,82665
113.868089,22.615913,53268
114.033705,22.627907,46178
114.123733,22.594666,45211
114.251183,22.729271,39151
113.977732,22.53961,84215
114.237197,22.731927,35093
114.018071,22.625783,68832
113.966182,22.53615,75617
114.037024,22.661354,47518
113.910892,22.5314,67777
114.0278,22.522174,67563
114.042684,22.611077,53596
114.070521,22.626671,36846
114.025885,22.603309,107869
114.032289,22.559611,50766
114.129501,22.572259,48665
113.867728,22.562723,63368
114.093553,22.545096,87039
114.109408,22.536557,55206
114.107336,22.630122,31482
114.237719,22.74331,39233
114.1246,22.602495,35738
114.127871,22.567302,99180
114.061386,22.567847,56498
114.132778,22.61056,37753
113.92542,22.510479,71567
114.062065,22.520509,73367
114.135166,22.606902,41233
113.901752,22.550252,55200
113.931248,22.496079,106146
114.133364,22.57312,62570
113.964819,22.525872,149996
113.935098,22.497315,86146
114.168942,22.562128,46891
114.072238,22.536448,48664
114.044339,22.542467,61987
114.068029,22.640741,47318
114.125706,22.540438,78990
114.176705,22.561572,43840
114.12024,22.579629,44825
114.044927,22.568694,58219
113.931956,22.508852,55141
114.14453,22.6182,39505
114.140293,22.568176,69034
114.133364,22.57312,62570
114.227132,22.692819,52673
114.234165,22.560724,54113
113.964819,22.525872,163406
113.997375,22.536861,74986
114.074371,22.633728,64088
114.134079,22.544389,79519
114.149971,22.616613,43340
114.043192,22.514551,54872
114.069225,22.545679,94468
114.164488,22.565259,52962
114.04479,22.528837,53476
113.9468,22.523494,127781
113.9314,22.517415,75350
114.035877,22.655303,36794
114.206844,22.707388,40845
114.135526,22.568664,55225
114.111166,22.558018,79208
114.121888,22.592852,42906
114.036273,22.630641,63076
113.985746,22.559254,67672
114.025571,22.523102,80107
114.14124,22.612081,44118
114.067569,22.524167,57629
114.068805,22.530781,56760
114.230422,22.750325,35032
114.046148,22.566566,59840
114.149971,22.616613,42201
113.901752,22.550252,56721
114.066578,22.543593,125286
114.138953,22.608815,53141
114.02908,22.636334,44579
114.061701,22.515166,57995
114.139898,22.613549,60981
113.972691,22.550227,72662
113.856489,22.572504,83944
114.042733,22.566358,66063
113.923934,22.550756,73155
113.905284,22.573129,80261
114.23049,22.546712,45542
113.981205,22.559156,51825
114.12259,22.601433,28373
113.956751,22.552219,112934
114.032346,22.626871,57335
114.109915,22.630712,50544
113.89719,22.546734,97117
114.060523,22.517581,82802
114.054114,22.53163,94798
114.230422,22.750325,36597
114.087957,22.54849,68698
113.911759,22.520689,94380
113.867741,22.615544,45872
114.043654,22.571096,68474
114.02518,22.528282,73962
114.206844,22.707388,39798
114.029904,22.640868,41178
114.052216,22.516085,56829
114.043192,22.514551,68839
114.069024,22.544357,77892
114.308751,22.600875,41578
114.136665,22.550195,64319
114.133202,22.624268,66853
114.091329,22.545902,127743
114.070405,22.530888,50297
114.135127,22.599725,51021
114.208973,22.709994,40454
114.133202,22.624268,66853
114.136964,22.617651,46595
114.261845,22.733832,40017
113.911133,22.537033,65600
114.208973,22.709994,40454
114.070405,22.530888,50297
114.135127,22.599725,51021
114.02195,22.556013,99045
113.91452,22.531172,73570
114.035975,22.567918,63898
113.973708,22.553519,83730
113.89719,22.546734,83898
113.930556,22.505157,67741
113.858994,22.575653,70208
114.263746,22.728384,28754
114.035728,22.560675,63189
113.928686,22.527526,54652
113.933721,22.486814,74200
113.965701,22.529292,135617
113.924337,22.525924,44674
114.122922,22.619804,39591
114.263746,22.728384,28734
114.124431,22.601477,41715
113.864002,22.618763,52009
113.88752,22.584066,64606
113.8694,22.575196,46588
114.070405,22.530888,52552
114.052216,22.516085,63137
114.14167,22.61357,43153
113.977748,22.5383,56310
113.988336,22.536037,64494
114.047245,22.615822,52804
113.9314,22.517415,102122
114.076609,22.527364,54458
114.248393,22.591204,33773
113.979539,22.547659,81960
114.220392,22.701247,66422
113.88735,22.558725,89775
113.867741,22.615544,41453
113.930062,22.523986,92493
114.225134,22.669706,32579
113.879023,22.587128,52872
113.914804,22.510367,100721
114.224351,22.675946,40955
113.957045,22.546956,130811
114.048103,22.673487,40433
114.254368,22.723858,31934
114.116423,22.61555,40180
114.029904,22.640868,38969
114.050952,22.545514,79667
114.054114,22.53163,91974
113.930437,22.506025,47041
114.020962,22.650153,43813
114.242061,22.71317,40881
113.933862,22.48808,87815
113.855345,22.57013,62766
114.116423,22.61555,39436
114.068459,22.537491,55922
114.071382,22.571444,72074
114.068459,22.537491,54549
114.116423,22.61555,39436
114.068459,22.537491,55922
114.071382,22.571444,72074
114.068459,22.537491,54549
114.139735,22.608768,51516
114.149971,22.616613,42514
114.125719,22.594613,48257
114.040158,22.516161,65904
114.016412,22.635607,63018
113.907064,22.509796,67310
114.14124,22.612081,44713
113.853356,22.573996,67500
114.028587,22.639516,37079
113.931539,22.481454,101022
114.123166,22.551099,58805
114.254368,22.723858,35298
114.012675,22.64328,53796
114.037626,22.562898,61088
114.061488,22.60506,68997
114.0643,22.527596,47457
114.076139,22.620468,52108
113.982177,22.562954,71820
113.910234,22.514601,61201
114.254063,22.718902,37543
114.122397,22.577951,55466
114.115982,22.613525,42561
113.890842,22.587832,50693
114.220686,22.696737,67631
114.028474,22.665991,45255
113.931974,22.513193,63208
114.225134,22.669706,35114
113.856446,22.584156,62434
114.058528,22.635734,76149
113.954383,22.548143,110436
113.853356,22.573996,67500
114.028587,22.639516,37079
113.931539,22.481454,101022
113.928686,22.527526,56340
114.123166,22.551099,58805
114.254368,22.723858,35298
114.011111,22.641837,53192
114.220051,22.732648,36130
114.031304,22.628997,49516
114.053213,22.565278,58613
113.88165,22.58336,35511
114.14453,22.6182,37158
114.137131,22.545623,42736
114.05698,22.62237,55866
114.158893,22.606883,38563
113.889063,22.575194,51253
114.028587,22.639516,37264
114.126207,22.592345,53990
114.031304,22.628997,49771
114.06773,22.646647,52216
114.06773,22.646647,52799
114.061488,22.60506,68997
114.012675,22.64328,53796
114.037626,22.562898,61088
114.071382,22.571444,72041
114.120159,22.535578,51519
114.1346,22.570469,71308
114.073192,22.617412,58857
113.920564,22.531891,51264
113.925889,22.526543,56515
114.052216,22.516085,53978
114.057891,22.563534,46875
114.137237,22.614245,42256
113.889569,22.55771,84063
114.0407,22.568858,62918
114.10606,22.595263,36333
114.230422,22.750325,35804
114.230986,22.730721,45475
114.212845,22.650627,44978
113.9135,22.518234,70720
114.023236,22.553615,69471
113.860693,22.575073,48871
114.127211,22.541275,50126
113.929209,22.512034,51464
114.065169,22.561202,71104
114.045903,22.52626,62515
114.107336,22.630122,35373
113.952572,22.549846,76528
114.0643,22.527596,47457
114.261535,22.718283,39940
113.895404,22.55051,85378
114.050952,22.545514,100286
113.925007,22.506489,66844
114.071503,22.624084,42744
114.066067,22.613051,56948
113.954383,22.548143,105205
113.997375,22.536861,100262
114.115982,22.613525,42162
113.925007,22.506489,66844
113.929209,22.512034,51464
114.208973,22.709994,43581
114.139735,22.608768,49826
113.924014,22.519054,66682
113.909427,22.513858,61751
113.90445,22.511402,75859
113.924786,22.526863,54385
113.853356,22.573996,68417
114.261535,22.718283,39940
113.895404,22.55051,85378
114.050952,22.545514,100286
114.048513,22.530659,58486
114.124787,22.55183,50862
114.222877,22.687217,52256
113.935519,22.520447,116310
113.907652,22.515659,76247
114.071503,22.624084,42744
114.066067,22.613051,56948
113.954383,22.548143,105205
113.952572,22.549846,76528
114.071382,22.571444,72041
114.120159,22.535578,51519
114.1346,22.570469,71308
114.073192,22.617412,58857
113.920564,22.531891,51264
114.208973,22.709994,44122
114.274322,22.724865,35207
114.065169,22.561202,71104
114.045903,22.52626,62515
113.919766,22.539633,59049
113.90445,22.511402,75859
113.924786,22.526863,54385
113.853356,22.573996,68417
114.261535,22.718283,39940
113.895404,22.55051,85378
114.050952,22.545514,100286
114.048513,22.530659,58486
114.124787,22.55183,50862
113.925007,22.506489,66844
114.222877,22.687217,52256
113.867728,22.562723,64624
114.136964,22.617651,50728
114.069457,22.570606,73541
114.054114,22.53163,89676
114.107336,22.630122,35434
113.960344,22.573457,67277
114.090023,22.554404,80891
114.09035,22.552604,81384
114.030178,22.653792,48989
113.973746,22.563642,53388
114.047756,22.523889,87848
113.981205,22.559156,51223
114.019238,22.632574,68501
114.24206,22.732298,30255
113.858994,22.575653,79109
113.90712,22.478688,95037
114.14176,22.555403,54035
114.212845,22.650627,55525
113.89801,22.54798,82768
114.227132,22.692819,40000
113.969492,22.531098,90653
114.01423,22.637275,68377
113.973511,22.550541,90047
114.088241,22.628173,64924
113.925589,22.524309,66315
113.961644,22.570298,63055
114.097092,22.539577,38365
114.04605,22.562202,62359
114.116713,22.592218,41534
114.091329,22.545902,112492
113.931539,22.481454,97949
114.029136,22.638516,43500
113.91274,22.540386,64517
113.924754,22.505209,64326
114.121108,22.537317,53893
114.060393,22.567096,66020
113.954383,22.548143,96374
114.05698,22.62237,51163
113.857716,22.58486,57925
114.337824,22.706746,41546
113.90956,22.57137,83121
114.140929,22.599355,41464
113.923739,22.506141,59671
114.24206,22.732298,38147
114.234244,22.749196,42232
114.253923,22.587866,42871
114.143281,22.616423,44355
114.13075,22.562557,62903
114.23049,22.546712,43963
114.05958,22.567018,50547
114.158893,22.606883,41225
113.855345,22.57013,64101
114.373163,22.73148,27743
114.061488,22.60506,83002
114.208973,22.709994,44346
113.931539,22.481454,97132
114.242487,22.71043,27498
114.101128,22.62387,55399
114.043923,22.516205,68202
114.103953,22.538033,69083
114.075329,22.615189,62743
114.040969,22.693875,49926
114.208973,22.709994,43520
114.04369,22.540202,86339
114.033176,22.624845,41407
114.156431,22.607677,48978
114.130879,22.551431,49730
114.41506,22.628164,31333
114.060162,22.693802,62765
113.855575,22.577268,68649
113.936582,22.511728,110238
114.028474,22.665991,42966
113.974746,22.5398,62787
114.054893,22.622429,49081
113.91417,22.489067,109606
114.155652,22.550204,52072
113.965533,22.592913,129634
114.054114,22.53163,105952
113.965533,22.592913,129634
114.039263,22.524469,47525
114.025586,22.552001,105566
113.921067,22.486295,79516
114.24173,22.720444,37877
114.040061,22.567039,118335
114.062137,22.511261,51292
114.024367,22.539866,99529
114.067467,22.624271,97988
113.965701,22.529292,118221
114.072334,22.544514,69843
113.930017,22.518301,86979
114.049033,22.692534,42045
114.054592,22.50875,54299
114.189833,22.557207,70180
113.931458,22.50589,53735
114.208973,22.709994,43493
113.966182,22.53615,88842
113.864176,22.575503,58809
114.019905,22.543768,115140
114.220932,22.720151,46406
114.233629,22.710795,80019
114.140234,22.571725,38059
114.161633,22.562592,124189
113.892369,22.556273,76424
114.22563,22.727688,38367
114.05565,22.50914,61703
114.23132,22.549399,43439
113.912759,22.529484,71949
114.04605,22.562202,53967
113.864713,22.613975,63776
114.121888,22.592852,39847
114.067569,22.524167,53511
114.06773,22.646647,53311
114.22113,22.726648,40731
114.115982,22.613525,44327
114.132016,22.612151,34053
114.123166,22.551099,59256
114.078464,22.539347,48003
114.036095,22.553905,88319
114.067888,22.569479,48965
113.919849,22.499689,96569
114.136134,22.581274,56902
113.99228,22.53618,66506
114.044108,22.55427,84282
114.020574,22.634499,65103
114.121458,22.582482,32980
114.225134,22.669706,36060
114.131501,22.559026,81258
114.128902,22.597874,42154
114.145063,22.621776,40195
113.926702,22.510845,70222
114.208973,22.709994,41134
114.035728,22.560675,54783
114.075406,22.524038,73305
114.028917,22.723134,43509
114.231882,22.72388,51741
114.245792,22.734443,37213
113.984738,22.53626,72412
113.877934,22.587785,34237
114.233629,22.710795,63496
113.88762,22.592329,58365
113.966182,22.53615,77123
113.908324,22.561132,42484
114.047756,22.523889,80715
114.261535,22.718283,29436
114.051681,22.525258,78416
114.133364,22.57312,65035
114.031425,22.641796,48014
114.13665,22.563503,50968
113.891489,22.562697,45113
114.031167,22.557215,83620
114.069457,22.570606,80454
114.137237,22.614245,40107
114.23017,22.70238,29825
113.903114,22.509892,78828
114.1246,22.602495,36038
114.046148,22.566566,54725
114.052216,22.516085,62087
113.915788,22.528766,74523
114.230422,22.750325,36597
114.043342,22.625286,44649
114.121774,22.596788,45809
114.040715,22.623138,44976
114.027004,22.640674,36333
114.045986,22.568052,57187
114.064791,22.567236,62798
114.033093,22.631632,53467
114.017715,22.5537,85988
114.242164,22.726825,35903
114.06354,22.574217,56890
114.136964,22.617651,47093
114.06354,22.574217,57446
114.126207,22.592345,49334
114.042088,22.569194,81082
114.129449,22.613611,33636
114.06855,22.64487,71663
113.933858,22.502415,117262
113.878647,22.560735,102565
113.856489,22.572504,72631
113.943179,22.540927,65594
114.235423,22.723835,29633
114.149971,22.616613,59208
114.066645,22.563207,62500
114.0444,22.527269,55787
114.125843,22.579091,50589
113.931219,22.524938,78774
114.231882,22.72388,47784
114.052216,22.516085,73751
113.864176,22.575503,64608
114.03111,22.632167,57112
113.91807,22.539486,97143
114.043192,22.514551,60047
113.927001,22.512044,92668
114.04398,22.521046,55989
114.22846,22.703553,34998
114.149971,22.616613,39656
113.965661,22.59052,91449
114.046934,22.550099,88389
113.857125,22.611127,41297
113.85511,22.566576,61117
114.059037,22.514667,76414
114.208973,22.709994,46276
113.914804,22.510367,90516
113.979539,22.547659,98503
114.040715,22.623138,43299
114.14124,22.612081,75845
114.027004,22.640674,36157
113.9468,22.523494,115542
114.237032,22.559469,41864
114.135526,22.568664,54220
114.225134,22.669706,69862
114.071503,22.624084,45892
114.116713,22.592218,42368
114.124425,22.695995,28504
113.865913,22.566652,57001
114.103292,22.612004,43270
113.858994,22.575653,73983
113.86137,22.617041,48023
113.981205,22.559156,53637
114.144634,22.55097,46279
114.139515,22.61149,38015
114.029904,22.640868,41192
114.063877,22.693063,58635
114.052216,22.516085,59724
114.118748,22.595281,33673
114.05178,22.508798,67027
114.266279,22.686879,34479
113.916836,22.573037,60576
113.865913,22.566652,57001
114.052216,22.516085,59724
113.880716,22.581917,59542
113.922639,22.498573,98640
114.116423,22.61555,39786
113.920318,22.49747,58306
114.13723,22.583233,59655
114.266279,22.686879,34479
114.139898,22.613549,40861
113.933721,22.486814,79500
114.031425,22.641796,47943
114.129449,22.613611,34975
113.915361,22.580872,49401
114.136665,22.550195,60361
114.206844,22.707388,40532
114.104077,22.539635,48065
113.91274,22.540386,71054
114.013949,22.54788,149178
114.26273,22.682034,35735
113.982971,22.561171,60724
114.124197,22.575963,51579
113.927818,22.520407,72959
113.864176,22.575503,63935
114.057471,22.525952,74482
113.925007,22.506489,67931
114.110002,22.623493,44866
114.180666,22.560203,48406
113.903114,22.509892,90585
114.134948,22.601034,49730
113.937552,22.514649,121348
114.070155,22.516772,56789
114.120132,22.575486,46668
113.886699,22.565333,52476
113.91274,22.540386,85949
114.03175,22.663318,44576
113.898531,22.553008,56944
113.901283,22.553962,51193
113.937552,22.514649,121348
114.149971,22.616613,61054
113.982177,22.562954,78779
113.893008,22.578798,49895
114.132647,22.566642,51219
114.227467,22.727878,38810
114.027004,22.640674,43148
113.907064,22.509796,66192
114.040158,22.516161,68675
114.180666,22.560203,48406
113.903114,22.509892,90585
114.134948,22.601034,49730
113.903114,22.509892,78970
113.877859,22.562483,74212
114.142443,22.607232,30705
114.02317,22.6292,66869
113.893456,22.57183,41831
114.044601,22.617463,48416
114.100243,22.567949,50222
114.055627,22.560314,53454
114.132778,22.61056,38545
113.90445,22.511402,69568
114.129501,22.572259,49557
114.044601,22.617463,48416
114.129501,22.572259,49557
114.100243,22.567949,50222
114.055627,22.560314,53454
114.132778,22.61056,38545
113.90445,22.511402,69568
114.03111,22.632167,54745
113.895404,22.55051,96126
113.911759,22.520689,66688
114.129474,22.565832,68541
113.917684,22.515714,55719
114.240737,22.56133,45808
114.043014,22.521812,70155
114.041991,22.524469,66711
113.984534,22.560899,66890
114.069736,22.617791,56942
113.914473,22.52892,90183
114.126767,22.562724,65807
114.135096,22.597826,46484
113.957213,22.581874,59729
113.952745,22.557259,58784
114.052216,22.516085,57028
113.889324,22.558974,64949
113.861337,22.616996,45173
114.04126,22.622416,53127
114.03175,22.663318,42313
114.006826,22.535162,75237
114.022973,22.648233,36519
114.043187,22.523905,58414
114.107336,22.630122,36557
113.914473,22.52892,72049
114.149971,22.616613,43059
113.9314,22.517415,87384
113.927352,22.525297,81574
113.966844,22.540363,72993
114.1246,22.602495,38908
114.055766,22.525237,78397
114.03175,22.663318,43332
113.857636,22.570311,81917
114.04534,22.597036,57786
114.273571,22.586946,60260
113.930664,22.516013,80379
114.106422,22.62569,28422
113.858569,22.564221,62123
113.907652,22.515659,77143
113.955752,22.559544,61208
114.134042,22.550327,49836
114.039698,22.521541,68733
113.925007,22.506489,66147
114.030931,22.654542,42783
114.106926,22.583981,38008
114.04398,22.521046,53972
113.872895,22.563814,48529
113.874319,22.562184,68613
113.856489,22.572504,70571
114.107336,22.630122,35869
114.027941,22.623034,81829
113.931539,22.481454,94377
114.270262,22.717635,33933
113.887965,22.565228,46009
113.887965,22.565228,46009
114.134205,22.55226,68118
114.134205,22.55226,66012
113.867728,22.562723,71178
113.892369,22.556273,77310
114.057891,22.563534,58354
114.026791,22.652876,37285
114.02908,22.636334,46554
114.116713,22.592218,42227
113.920828,22.539354,73047
114.044927,22.568694,61716
114.268814,22.720755,43360
114.156796,22.623851,34777
114.069359,22.522882,51946
114.127454,22.565221,55408
113.888305,22.48994,57916
113.972932,22.583872,72920
113.90712,22.478688,149896
114.124685,22.620788,62753
114.03111,22.632167,55418
114.224351,22.675946,42647
113.99877,22.58868,53939
114.039321,22.56092,75335
113.893506,22.574939,45517
114.119218,22.552291,75512
113.905284,22.573129,70452
114.227467,22.727878,37752
113.92509,22.538078,85477
114.048103,22.673487,52180
114.026421,22.618949,95068
114.261544,22.683353,39697
114.135127,22.599725,57120
114.134948,22.601034,50671
114.233003,22.72429,39921
114.03111,22.632167,68348
114.138161,22.623789,52723
114.232373,22.728155,44153
114.123941,22.536674,33920
113.914804,22.510367,89237
113.878647,22.560735,87069
114.222724,22.729425,51971
114.058393,22.625149,55888
114.124004,22.557403,89677
113.9135,22.518234,74590
113.899904,22.482694,56969
113.847007,22.602561,39638
114.134948,22.601034,57737
114.012675,22.64328,72969
113.923896,22.548512,53397
113.995131,22.53576,72163
113.876268,22.557631,90904
113.957817,22.571077,51740
114.212845,22.650627,50690
114.039321,22.56092,80568
114.14167,22.61357,44803
114.230986,22.730721,65902
114.043082,22.525246,56549
114.227132,22.692819,42046
114.227132,22.692819,42046
113.965813,22.522218,121648
114.14167,22.61357,44803
113.971371,22.549498,117588
114.236944,22.710745,64347
114.230986,22.730721,45466
114.043192,22.514551,71746
114.045903,22.52626,70446
114.013949,22.54788,149022
114.212845,22.650627,44726
114.028162,22.622016,83502
113.959641,22.569406,50848
114.075406,22.524038,71160
114.050952,22.545514,79400
113.943087,22.490978,130280
113.979539,22.547659,89386
114.026402,22.625926,80055
114.026402,22.625926,93488
114.040158,22.516161,68898
114.122241,22.555144,64000
114.227132,22.692819,40000
114.227132,22.692819,40000
114.044035,22.570296,91694
114.227132,22.692819,80208
114.179393,22.639223,47386
114.006826,22.535162,74327
114.033507,22.596428,134800
114.058039,22.571927,64297
114.064791,22.567236,112801
113.915301,22.569128,63330
114.233594,22.720628,35030
114.227132,22.692819,83094
114.233594,22.720628,35030
114.220212,22.729761,38336
113.930723,22.514351,84510
114.227132,22.692819,83094
113.964819,22.525872,108598
113.910234,22.514601,62283
114.046696,22.531486,57075
114.030931,22.654542,43147
114.134958,22.550715,52535
114.128489,22.625209,51482
114.127126,22.537757,48482
113.893736,22.557756,54175
114.061923,22.690405,47474
114.234868,22.553193,43712
114.268814,22.720755,44939
114.197928,22.644846,29996
113.925589,22.524309,62619
114.111506,22.624153,41894
114.142904,22.548238,51166
114.220392,22.701247,81707
113.893008,22.578798,47079
113.910135,22.519532,91330
114.241395,22.585384,43823
113.995131,22.53576,77588
114.277723,22.749345,30156
114.06773,22.646647,108753
114.129501,22.572259,53080
114.024911,22.627694,77768
114.212845,22.650627,48829
114.046688,22.602673,59754
114.08841,22.550838,95346
114.122922,22.619804,55114
114.046688,22.602673,59754
114.233707,22.700927,87437
114.056752,22.622352,46610
114.16905,22.558465,56676
114.209705,22.705842,48186
113.943087,22.490978,136795
113.96494,22.53334,88593
114.045903,22.52626,65334
114.068278,22.644571,48327
114.234868,22.553193,47003
114.047756,22.523889,98917
113.88752,22.584066,65707
114.067561,22.611456,56347
114.028474,22.665991,43034
114.140291,22.554972,45929
114.246257,22.736237,34973
113.914473,22.52892,68984
113.96723,22.542441,82733
113.878103,22.584602,43538
114.122303,22.599417,44178
114.130891,22.572122,52385
113.90658,22.575716,42463
114.121108,22.537317,56698
113.919766,22.539633,62147
114.140929,22.599355,39906
114.075406,22.524038,64742
114.212845,22.650627,38003
114.126797,22.540193,39824
114.212845,22.650627,38003
114.12258,22.562388,50943
114.041827,22.609262,49505
114.112556,22.568045,46347
114.140929,22.599355,40055
113.99228,22.53618,70134
114.036667,22.521811,50650
114.052216,22.516085,62434
114.082992,22.544002,59099
113.907031,22.561802,53858
114.022162,22.647571,45221
114.031494,22.557406,31506
114.152602,22.603256,34563
114.066656,22.530297,73908
114.109347,22.5396,53553
114.140949,22.616487,42640
113.955752,22.559544,69363
114.006826,22.535162,83553
113.920384,22.515506,58681
114.114683,22.566812,50863
114.178608,22.562692,60208
114.151915,22.553807,43058
114.119249,22.59335,33835
114.13075,22.562557,55002
114.048513,22.530659,60716
113.899878,22.564493,46288
114.233003,22.72429,40956
114.139048,22.543031,49836
114.02552,22.52313,80000
114.225028,22.720301,37588
113.875921,22.581808,41667
114.224351,22.675946,43719
114.227467,22.727878,37253
114.176705,22.561572,38725
114.137237,22.614245,39713
114.141636,22.616039,41894
114.038156,22.565808,63728
113.85511,22.566576,68491
114.128579,22.543493,54867
114.031892,22.638192,45565
114.035975,22.567918,62320
114.164299,22.562465,59416
114.127211,22.541275,37180
113.868913,22.567533,63712
114.075678,22.526862,62026
114.133364,22.57312,59024
114.315971,22.697309,33224
114.128579,22.543493,57859
113.955752,22.559544,63442
114.208973,22.709994,43585
114.136134,22.581274,71371
114.121108,22.537317,55171
114.129449,22.613611,34675
114.025571,22.523102,84558
114.043009,22.612452,48961
114.13723,22.583233,55222
113.921829,22.533025,56116
114.176705,22.561572,45133
114.078814,22.532367,62734
113.914633,22.533427,66595
113.914633,22.533427,66595
113.924137,22.523248,62665
114.057891,22.563534,53687
113.925363,22.485731,76688
114.038275,22.526499,59698
113.867075,22.560788,50369
114.109429,22.555011,32724
114.126207,22.592345,51994
114.266279,22.686879,35212
114.257209,22.591244,45252
114.103343,22.558365,50798
114.028474,22.665991,45426
114.047245,22.615822,55333
114.116423,22.61555,40935
114.03358,22.526772,56668
114.075406,22.524038,62100
114.060335,22.565268,58307
114.094565,22.560168,49716
114.070771,22.523203,66809
113.861337,22.616996,45162
114.141181,22.600635,32529
114.251183,22.729271,33045
113.957045,22.546956,113637
114.143862,22.60173,41222
114.068278,22.644571,66091
113.920318,22.49747,49106
114.055382,22.622855,52513
114.24206,22.732298,34782
114.241395,22.585384,47340
114.024804,22.627684,66809
114.024804,22.627684,66809
114.134604,22.597722,45491
113.912759,22.529484,67064
114.143301,22.628008,43063
114.241395,22.585384,47340
114.056995,22.622399,43384
114.240256,22.731194,49411
113.85515,22.609644,61515
114.05263,22.531618,87825
114.137955,22.568975,74895
113.85511,22.566576,72910
114.058725,22.694175,48342
114.237425,22.705269,47275
114.107336,22.630122,29925
114.254368,22.723858,35399
114.123125,22.557094,57149
114.255795,22.709908,40187
114.041295,22.544897,86037
114.063877,22.693063,60545
114.040249,22.566717,58681
