x,y
-0.712607901,-0.099849071
0.179601916,-0.676867067
0.190611275,-0.669352822
-1.041729266,0.462845767
0.313916951,-1.389039954
0.150306623,0.199228921
-0.529198619,0.426897899
-0.10432473,0.129242698
1.023986615,-0.142886437
0.392048639,0.345885529
-0.638614657,0.404229399
0.045562003,0.556487526
0.873422653,-0.690579348
0.016226092,-0.568325982
-0.255716358,0.002545721
0.582402619,0.318210928
-0.232638671,0.033260514
-0.115315024,-0.1215847
0.427904576,-0.250518661
0.889572166,-0.393453936
-0.412671358,0.49061782
-0.114439976,1.135340936
-0.034518659,-0.151823686
0.447065529,0.402403513
0.770203085,0.531964798
0.84555325,-0.019073658
-0.113608458,0.405210033
0.465605481,-0.270873284
-0.436801315,0.322420013
-0.268910687,-0.166269094
-0.598472096,-0.839221428
-0.550207909,-0.589036326
0.295609965,-0.274550035
0.366856284,0.693070206
0.108638781,0.72228693
-0.381107022,0.1065067
0.148451566,0.246996641
-0.602496892,-0.46360953
-0.877882042,-1.039181169
-0.251371303,-0.076501689
-0.20606393,-0.016151771
-0.474873943,-0.09059163
-1.002071085,-0.491755991
-0.212332689,-0.675185956
0.26635203,-0.181071551
0.393087655,0.593887605
0.797727064,0.877332643
0.020886578,-0.387668731
1.138237525,0.3411909
0.226350109,0.626988879
-0.078449304,-0.518803388
-0.965009102,0.031988329
1.215202708,0.105498598
0.705350373,0.287099079
0.316846488,0.686065614
0.559227482,-0.728579841
0.522186315,0.419677182
0.429603953,0.193272197
0.470917646,-0.254177692
0.531065792,0.093940379
-0.345052415,1.254810912
-0.134268928,0.01828504
0.058761001,-0.505284952
-0.427802663,-0.655947017
1.08760317,-0.754257512
-0.662224945,-0.381494506
0.071098152,1.809053274
-0.397322474,-0.159601265
0.044611904,0.805629856
0.084504284,-0.674882549
-0.024182196,0.718431757
-1.547327661,-0.335882943
-1.248126739,-0.550552747
0.360310145,-0.39749099
-0.446078927,-0.115406644
0.048510006,-0.504572878
0.400014931,0.448704936
-0.084148411,0.359792078
-0.357234279,0.91106117
-0.113302828,0.160298889
0.804270464,0.054374239
0.780018765,0.150887906
0.972952381,-0.018804102
0.750420006,0.547722324
-0.796598558,0.277398231
-0.927760945,0.537224298
0.032604041,0.631721696
-0.088860444,0.093800955
-0.738872043,1.677018056
-0.997146217,0.095989591
0.623760087,-0.416662646
0.835187888,-0.312936385
0.131961594,-0.459421226
0.085373475,-0.436409416
-0.061052694,0.32266685
-0.247213704,0.552124948
-0.695267482,-0.898339807
-0.102450146,-0.133152611
-0.524436771,-0.31510736
0.095373245,-0.351050646
0.353829031,-0.426990031
-0.145432341,0.133284146
0.741998293,0.192106574
0.837612577,0.099915942
0.618705119,0.370485062
-0.705999988,0.256244378
-0.770872315,0.068096154
0.038472205,-0.790626626
0.079161349,0.844866155
0.336722216,0.728720061
-0.734793772,-0.055904211
-0.137580507,0.489713767
0.175886279,-0.175449295
-0.832426556,0.654990715
0.093466076,-0.836554375
0.951413748,-0.538456376
-0.759387862,-0.592852717
0.665263316,0.195369577
0.525800244,-0.57617805
0.527560836,0.244372374
0.715703482,0.777994604
0.010323502,-0.289248046
0.100667444,1.109638661
-0.494896377,-0.22821856
0.259239807,-0.567892421
0.637127938,0.563383971
0.096089665,-0.239195861
0.587584782,0.423098154
0.621196466,0.053325272
-0.645694972,-0.519064917
0.168985544,-0.165836601
-0.23757634,0.302678359
-0.082977198,-0.170443805
-0.083194315,-0.803184334
-0.561580268,-0.701701099
0.470473362,-0.426548293
-0.456638346,0.196593922
0.242936061,0.464117715
-0.897598489,0.175982694
-0.184900735,0.018167576
-0.104340285,0.665873019
-0.330555881,-0.002824735
-0.088298142,0.435662758
0.517905786,0.286543208
0.292676365,-0.165875718
-0.396625416,-1.252654634
-0.106270244,0.834431854
-0.048319355,0.41251917
-0.189175204,-0.169416696
-0.065901993,-0.339841658
-0.146742288,0.699246261
1.068740544,-0.173749485
0.144973982,-0.071234276
0.273807005,-0.493731895
-0.289492144,-0.002791859
0.121072688,1.269811031
0.143829583,0.506109342
0.197991478,0.653051274
0.09181028,-0.501005627
0.99139232,0.444255004
-0.983388454,0.007095982
0.272364125,-0.151226432
0.264854107,0.260977232
-0.35647765,0.58718689
0.029564864,-0.162147572
-0.455468551,-0.504070415
-0.372136337,0.424324065
-1.105820176,-0.012427861
0.635025725,-0.18624505
-0.273591966,0.183142088
0.302510137,-0.474613344
-0.137335334,0.100707348
1.011920737,-0.135500571
0.121030856,0.283896634
1.109420719,0.503673711
0.082113663,0.590288949
0.725487969,1.266872517
0.061708007,-0.752162617
0.174400722,1.230957393
-0.121500771,-0.264460273
0.051307868,-0.007266027
0.358110976,0.258739566
0.244948546,0.294380624
-0.821328292,0.696832949
0.608140699,-0.797318329
-0.37182622,-0.219082882
0.471541207,-0.202395185
-0.061751038,0.409577297
0.035275384,0.618977018
0.260236605,-0.50952648
-0.449919545,-0.289750474
-0.033823211,-0.049795128
-0.348511774,0.666398951
0.340604646,-0.566463034
0.167108093,0.296227069
-0.711364719,-0.355395677
-0.156251098,0.226865344
-0.299157206,0.22279578
-0.331690378,-0.361756908
0.002854127,0.115312615
-0.908614537,-0.085438187
0.962459276,0.084448815
0.238011084,-0.317813847
-0.967221605,0.135238748
-0.456910006,1.093368833
0.185210066,-0.269400973
-1.146648227,-0.249602345
-0.241011744,0.26203673
-0.009622451,-0.058836796
0.635212625,-0.428222164
0.837982289,-0.438135629
0.661654903,0.004023829
0.74093677,-0.036504981
-0.24823942,0.162893094
0.568976917,-0.600264764
0.020553439,-0.060686712
0.906192497,-0.754507267
0.167378671,-0.497561267
0.34294184,-0.704696645
0.191769728,0.668550745
0.408842794,0.18754229
0.192070507,-0.383354912
-0.224202179,-0.328488437
0.053948325,0.217252577
1.46991058,-0.253278063
-0.538648975,0.617475852
0.252654025,0.062790366
0.209701514,0.282084812
0.503986448,0.531654864
-1.159783663,0.337382558
-0.630736994,0.302967458
0.064122472,-0.12378748
-0.463814103,0.034868573
-0.214934195,-0.351889828
0.339513318,0.044146736
-0.016151303,-0.053426395
-0.39070224,-0.358682718
-0.145436693,-0.003269238
0.865850401,-0.183454378
0.800672991,0.008590849
-0.225170181,-0.231108201
0.773145367,0.395491561
0.305331321,1.728485937
0.446487146,-0.277002206
-0.482117831,-0.016418458
-0.768767063,0.130330779
0.664509842,-0.366422155
-0.366677735,0.178742953
-0.315452301,0.050453245
0.109944212,1.387608927
-0.824219718,-0.140835663
0.296154957,0.882765153
0.662945962,0.107989667
-0.057279557,0.336874089
-0.864059736,1.803255137
-0.294442272,0.174916028
-0.278562589,-0.438146197
0.523870236,-0.108050856
0.528014295,-0.428659181
0.149806592,-0.6165368
-0.192573735,0.098548443
-0.073405628,-0.341350178
0.336951778,0.472614391
0.40579446,0.417952042
0.878041628,-0.247623665
-0.608699981,0.421146526
0.188636431,-0.05659474
0.129353816,-0.202343276
-0.861624668,-0.143589871
-0.105878817,-0.445578362
-0.276123234,0.570791551
-0.583945333,0.530647107
0.124858708,-0.534805831
-1.196219612,0.025380916
0.5362706,0.123251041
0.747331825,0.695872074
0.625686341,-0.323017847
0.456714749,0.994900189
0.123849587,-1.407090816
0.080334395,0.16539505
-0.05679842,-0.59994509
-0.380290857,0.153996776
0.104073597,0.340601985
0.375675219,0.455429095
-0.654253522,-0.074250878
-0.1250806,-0.375640029
-0.169480879,0.51074359
0.151698751,-0.173564407
-0.431230569,0.3010376
0.480060191,-0.788566303
-0.250830205,-0.470786176
0.635073849,0.422251014
-0.255765597,0.00645263
0.604566963,0.114628463
-0.168125253,-0.36946135
0.323556212,0.700462289
0.138665644,-1.109365571
-0.045625827,-0.711361886
0.747417939,0.303131764
0.092060937,0.085249861
0.212775928,0.515143955
-0.071109583,-0.638399512
-0.203062017,-0.569614071
1.10422366,0.321186392
-0.105658899,-0.147625185
0.071902191,-0.194183809
0.16566775,-0.209519402
0.086887014,-0.722363235
0.714470013,0.303782826
-0.584498069,-0.488685551
-0.173798833,0.255612451
-0.568627076,0.460981175
-0.346195413,-0.892725841
0.246728695,-0.264565616
0.422500782,0.503538184
1.423912527,0.588210984
0.25119802,0.685126088
-0.147304967,-0.076915829
-0.50232933,-0.327275686
0.202578957,0.821738235
0.463857846,-0.924618338
-0.214008767,0.120314297
0.133657145,0.015340212
0.122261738,1.138290067
-0.200239573,0.051494592
0.390053452,-0.331316201
-0.714914676,-0.078804957
1.011901699,-0.042967388
0.02704231,0.362639449
0.21330882,0.116464548
0.053726319,-0.630440609
-0.662784461,-0.029698561
0.29529516,0.520029602
-0.057364289,0.095707792
-0.511066735,-0.139030868
0.191451811,0.191200451
-0.97466919,-0.572273696
0.767870115,-0.139505081
-0.450260546,0.556687162
-0.061723588,0.608086205
0.92608078,-0.588624384
-0.724104627,0.720830487
0.838971887,-0.411060113
0.403563138,0.465102825
0.358208358,-1.585884695
-1.094626639,-0.795791731
-0.121164131,0.158885363
-0.697143991,0.049110159
-0.354272958,0.00696821
0.219306853,0.317250477
-0.44168446,0.186493607
0.543884552,-0.601302302
0.024462398,0.504329309
-0.793302036,-0.023501265
0.427881257,-0.228649967
-0.301496836,0.37989792
-0.518477911,-0.136489688
0.591682397,0.953301247
0.158911026,0.618645564
0.246943729,0.210552469
0.158141086,-0.360554814
-0.348833816,0.12980196
0.009007955,-0.119350408
-0.089652886,0.31228448
-0.325043844,0.118697865
-0.845868036,0.783931454
0.239214709,-0.565625373
-0.333568855,-0.346646619
0.659040515,0.568965876
0.492231665,0.934844071
-0.149267513,1.184615245
0.162473678,0.000486936
0.464514402,0.247971676
-0.142271107,0.122194226
1.511237804,-0.238085126
0.282327422,0.647099257
-0.046682948,-0.039507391
0.027587557,0.262114058
-0.019326668,0.076236077
0.654504872,0.248501906
0.62166321,-0.306736567
0.067873011,0.279934516
-0.079426872,-0.055693109
0.294689867,0.27689878
-0.298058714,-0.075686667
0.028325335,-0.790410065
-0.093098462,-0.149429186
-0.708372163,0.101703723
-0.281655674,-0.279635536
-0.554405344,0.0242103
0.470183712,-0.576406778
-0.586256037,-0.237009271
-0.060044127,-0.769393605
-0.485618502,-0.463708159
0.0474005,0.147707835
-0.23665389,0.176413834
1.175945717,0.518719704
-0.166015716,0.221543469
0.375100665,-0.586969423
0.192684119,-0.191024288
0.339510113,-0.628028428
0.511782085,0.891332818
-0.24285574,0.441076249
-0.566739438,-0.153289301
0.331809723,0.485987844
-0.46306118,0.262835358
0.682633196,-0.719520614
-0.546765924,0.372559497
-1.282159464,0.29871659
-0.529031791,-0.629401597
-0.258720296,0.304753748
0.949626269,0.109400249
0.411992957,-1.029011555
0.786566093,-0.552764571
-0.656966021,0.465602254
0.557338568,0.508962848
-0.303994225,0.235219225
0.433455524,0.164262293
-0.97172517,-0.909213994
0.49208295,-0.683931965
-0.151092977,-0.207158183
-0.09316589,0.334237523
0.662256596,0.310610661
0.181824112,-0.195826649
0.050368485,-0.20388555
0.411712774,0.141868283
-0.444458863,0.074068485
-0.665750866,-0.784821328
0.541803797,0.691495846
0.711708909,-0.432476852
0.249820531,0.222119194
-0.003917272,1.212770655
0.709901529,0.3792637
0.074451666,-0.289476675
0.194723102,0.251617425
0.059075177,-0.810741839
0.376225056,-0.530735992
-0.585967571,-0.088011729
-0.231557203,-1.03131593
-0.100176378,-0.85023963
-0.809947028,0.455300552
0.38606256,0.263789641
0.108046913,0.245455005
-0.354810655,-0.146890057
0.175502408,1.173831437
0.08631427,-0.262522433
-0.352285412,0.137743596
0.031724277,-0.155501114
-0.379118225,0.220348655
0.267935489,-0.622865152
-0.695193496,0.099277366
0.080880594,0.614526562
0.422572519,0.757049773
0.102126589,-0.849697887
-0.389485728,0.357816762
-0.542322566,-0.08705568
-0.8113286,0.516402558
0.228128883,-0.63251537
0.092036644,-1.247165545
0.028988179,-0.032742666
0.346057857,0.293160356
-0.683118787,-0.457637951
0.269604641,-0.52466037
-0.660966024,-0.08507788
-0.140644335,-0.478646016
-1.05247344,-0.211656926
-0.808802367,-0.11120646
-0.36186594,0.081601456
0.153370518,-0.542126148
0.112798099,0.557447348
0.467858021,-0.212815448
0.221202427,-0.376814621
0.227259516,-0.569744531
-0.481036979,-0.271425444
-0.566232611,0.01905286
-0.300163491,0.295848541
-0.887530525,0.347755344
-0.045857094,0.471253655
-0.116312867,0.396982993
-0.256554635,0.548933976
0.092794293,-0.185607866
-0.715811555,-0.183385442
-0.949322394,-0.117105237
0.285618614,0.513068743
-0.487813025,-0.236034935
-0.438238099,0.15363398
-0.222623091,-0.202367867
-0.3871649,0.16509749
0.615654748,0.264476953
0.514039448,-0.144220207
0.025051701,-0.705158153
-0.10519107,-0.219253808
-0.306534418,0.753858265
0.497724626,0.372599846
0.11963708,-0.056631869
0.106410595,0.184499401
-0.748151578,-0.224236524
0.438846675,-0.277405571
-0.30171925,-0.67733145
0.170746101,0.270659523
0.024854687,-1.012387087
0.658813573,-0.534408595
0.67472847,-0.388036649
0.651287435,1.141998243
-0.043569893,0.695855116
-0.056774484,-0.280649046
0.048168026,-0.551670041
0.244378806,0.654668552
-0.014809383,0.099283185
-0.663407556,-0.15370394
-0.444993961,0.002901723
-0.545167346,0.693758202
-0.333794669,0.337587939
0.647351643,-0.162086406
-0.045669724,0.127769854
0.334971603,0.334667885
-0.044416035,0.429867183
0.475613984,-0.639253424
-0.908079818,-0.816871874
-0.234007568,0.466504417
-0.042692288,-0.393736066
0.188459749,0.099741675
-0.115253516,0.048280876
-0.103825539,-0.690645585
0.565076997,0.313737316
0.312213237,0.996590618
-0.163500653,-0.382009925
-0.032212654,-0.267108046
0.345441647,0.726013188
-0.809978668,-0.236983051
0.423846013,-0.574444576
0.684735464,0.733466956
-0.296798915,-0.531621843
0.027092668,0.470899003
-0.76934359,-1.296025847
-0.059946517,-0.443144659
0.131815171,-0.135242594
-0.379062407,0.929716169
-0.050391439,-0.235173899
-0.465918719,-0.029437589
-0.04615803,-0.164953004
-0.119692761,-0.278274054
0.248614088,-0.747118199
0.374723709,-0.034238124
0.82722335,-0.692225242
0.423537619,-0.813676703
-0.204431207,-0.429011169
-0.093168797,0.072461988
0.86764281,-0.008284572
-0.59395665,-0.282741195
-0.059184137,0.656512886
1.1964893,0.676980368
-0.188544869,0.455880948
-0.595381599,0.013075522
0.141125075,0.411044973
-0.632903952,0.444400815
-0.712203931,1.060090526
-0.107735457,0.12738494
-0.592793683,0.193534534
-0.231179909,-0.746813496
0.629081404,-0.105573067
0.98352175,0.675215388
-0.353790685,0.032528636
-0.216973263,0.170355269
0.128433407,-0.728092322
-0.522592646,-0.631947331
-0.009670638,0.012068274
-0.524215256,0.026848494
-0.408804779,-0.416070213
-0.060122843,-0.092433315
-0.044225695,0.550381984
0.408190893,0.83511259
-0.202439352,-0.215225813
0.283208893,-0.445421548
-0.854315168,-0.022776989
0.13360449,-0.192353456
0.422830618,-0.266376852
-0.028959166,1.109422384
-0.071483688,-0.418740089
-0.200859257,-0.714970644
0.07292022,-0.539464308
0.412959276,-0.143546947
0.469418854,0.079079265
0.117760472,-0.385354501
-0.252181246,-0.02440434
0.865328819,0.572283108
0.491082355,-0.036672702
-0.462399055,-0.29479991
0.102775408,-0.350115674
-0.819824825,0.488996832
-0.813126171,0.12124561
-0.409328976,0.360261398
0.016562114,-0.276959696
-0.282273847,0.110716949
0.614007353,-1.170302709
1.042227814,0.072643749
0.45460235,-0.053583404
0.630193791,0.100471827
0.430513085,-0.435975094
0.546761014,0.291310462
1.230885275,-0.086884423
-0.347015207,-0.076649769
-0.599011571,0.264634169
1.307969663,1.044918783
-0.287434171,-0.195688486
-0.649762197,-0.411566615
-0.526054799,0.459856154
0.374015496,-0.226677386
-0.270236805,0.726977818
-0.199944869,0.491678235
-0.153662925,0.543886514
0.456743278,0.03665633
-0.02901801,0.017781985
0.439749051,-0.146048415
0.0426208,0.06109609
0.577081737,0.263636147
0.408322588,0.209850956
0.258184389,-0.045158366
0.359652126,-0.058285078
-0.916855679,0.275094961
-0.053823135,-0.591103013
-0.192216653,-0.116958305
-0.77755844,-0.140582204
0.090098986,-0.113791
0.308110935,-0.09739857
0.285528669,-0.766032127
-0.34686352,0.339282364
0.178223796,0.437470823
0.197984303,0.557679182
0.914529491,-0.284164076
-0.559150532,-0.107561787
0.344602399,0.06854644
-0.170619003,0.14921711
0.123604734,-0.38711048
-0.566271851,0.256136944
-0.439593182,-0.082622692
-0.772622584,0.475752875
-0.045378822,-0.109861324
0.104384133,-0.161770178
-0.128129719,-0.772135795
-0.425604407,0.059808105
0.304976589,-0.852981287
0.460832819,0.54918187
-0.1382125,1.069933063
0.70620472,0.777313305
-0.649878354,-0.240340426
0.356148555,0.299425106
0.397966662,0.118312064
-0.419938141,-0.075449759
0.289103066,-0.72388241
0.343270481,0.041954732
0.587280695,0.123389452
0.188783457,-0.379308159
-0.441154043,-0.614179507
-0.270089012,-0.689761968
-0.24681131,0.709213821
0.504009738,-0.978632332
-0.298344646,-0.501114148
-0.580839997,0.333647892
0.252343917,-0.458008511
0.431090278,-0.148186059
1.057733174,-0.558679106
0.404988325,-0.602121258
-0.004357667,-0.519845124
0.08078584,-0.728099041
-0.458016222,0.019447488
1.103466912,-0.378116344
-0.389303144,1.48845978
0.063078513,0.750859762
0.384694391,-0.721831858
-0.776230657,-0.076378793
0.480678885,-0.015959269
0.153044197,-0.663627051
-0.07507837,0.084378127
0.232318433,-0.695987285
-0.235402295,0.075491292
-1.129438592,0.130750435
0.335026696,-0.159942494
-0.227538981,1.067548179
0.76571605,0.41750536
-0.428740188,0.056837653
0.342075988,0.947642239
0.28140968,-0.277918898
-0.023442146,-0.061131813
-0.572803621,0.407341182
0.093935204,-0.211010037
-0.665498655,0.22857087
-0.381621889,-0.547103943
-0.362822679,0.724605466
0.624559889,-0.082945762
-0.805482504,-0.030168094
-0.429202089,0.935769086
-0.679642572,0.118203932
0.198708809,0.742916082
0.251809961,0.379077203
0.8752112,-0.537212705
-0.370679079,0.299875404
0.829659243,-0.410213962
0.252383344,0.121831023
0.109486683,0.041264524
0.394802856,-0.492515409
-0.492206201,0.196189921
-0.106621179,0.494555119
-0.331321931,0.238245531
1.078635253,0.291015136
-0.400283417,-0.262897214
0.042746814,0.207803738
0.249833624,0.015733321
-1.119590505,0.640664238
0.318636425,0.240022764
-0.955127676,-0.364034208
0.204617254,-0.42938585
-0.8866617,0.097074428
-0.332327577,-0.112174753
0.045785725,-0.377196273
-0.34770975,-0.457812592
-0.609961027,-0.355275336
0.940429969,-0.191147451
0.107636627,-0.063475292
0.99581268,0.49743821
-0.336297782,0.275960408
-0.245564643,0.541182331
0.973507199,-0.12613119
0.026866865,0.46988537
-0.016250473,0.09253479
0.60052225,0.139831584
-0.319463253,0.266456472
-0.663170388,-0.238428612
0.180502326,-0.453006889
-0.226334008,-0.56012546
-0.071920924,-0.091413487
0.260149564,0.506583615
-0.791169718,0.556111661
-0.784245864,0.023113212
0.585609852,0.334039448
0.007728979,-0.580502905
0.510145979,-0.011297509
-0.076899983,-0.524105733
0.272106675,0.241280281
0.226179834,0.523270785
-0.401506902,-0.300045083
0.612772909,-0.340600329
0.430248892,-0.237727366
0.085785092,0.315351938
-0.009418316,-0.032100097
1.159658479,-0.218761717
-0.825325757,0.02979235
-0.497769811,0.244815047
0.848914605,0.058330925
-0.085900604,0.410920493
-0.865975349,-0.193429501
-0.190009021,0.82372965
0.31595715,0.813079617
0.582261053,1.227484882
0.249891988,0.371891605
-0.300907249,-0.217066089
-0.770197649,-0.119357809
0.811536188,-0.982311069
-0.013895524,0.245772143
-0.29779073,0.207695585
-0.264554865,0.44736881
0.457632135,0.396472097
-0.711499659,-0.661655103
-0.171370367,0.1253303
0.627631429,0.186112502
0.279752961,0.074792859
0.229185743,0.213157618
0.10052855,-0.359716217
-0.358206301,-0.388872108
-0.055930931,0.473316625
-0.421990556,0.292616904
0.406034143,-0.206823522
0.20118793,0.450022591
-0.23508804,-0.426960773
0.577275666,0.315222045
0.745561514,-0.532135183
0.51058202,0.335433896
0.489600506,-0.084812317
-0.247305474,-0.186698788
0.535735421,0.390342046
-0.602487347,0.145354265
0.510898634,-0.222953563
0.710612126,0.388279614
0.192682522,0.111520423
-0.046304324,-0.175293806
-0.268458119,0.117569236
-0.659584172,-0.17362455
-0.112209634,-0.440782681
-0.079893918,-1.161142012
0.596672413,0.459579048
-0.543042371,0.030394717
-0.05604001,-0.140277266
-0.211643075,0.535272587
-0.169086684,0.924775677
0.330135077,-0.946342822
0.019107045,0.552141449
0.049897313,-0.935344609
0.229999509,-0.351695627
-0.784120875,0.163460651
-0.054036347,0.372113084
0.058711252,0.713283337
-0.14360872,-0.552160499
0.402559058,-0.666855036
-0.720251107,0.157084708
-1.403924618,-0.493672043
-0.603481474,0.556450796
0.234811792,-1.098941311
0.879506013,0.732288003
0.78167889,0.115366332
-0.709043937,0.321387573
-0.420274441,0.717425617
0.540442298,0.088670261
-0.002865819,-0.419665787
0.226897027,-0.420653427
0.364311354,-0.260625476
0.536238159,0.157999342
0.819569189,0.149183462
0.066108146,0.355139338
0.014409363,-0.212015396
-1.000317179,0.536816468
0.39023483,0.086556553
-0.067927161,0.421966381
-0.700503672,-0.067184929
0.060437912,-0.136244339
0.223479266,0.539430455
-0.661279259,0.937596668
-0.266550919,-0.093296078
0.070879506,-0.614361668
-0.589911647,0.848760701
0.013969199,-0.78581915
0.034318445,0.333898341
0.787229988,-0.501302751
0.656704714,-0.168107137
-0.372980191,-0.166611372
0.865345628,-0.481967859
0.343720046,0.440203353
-0.881262674,0.368010907
-0.506141957,-0.955775253
-0.409937972,0.222437746
-0.079209804,0.659986284
-0.274283588,-0.214210221
-0.608549402,0.244402639
-0.625625121,0.348390367
0.661496525,0.209079518
0.086388992,-0.900485357
0.070816973,0.230834676
-0.024370733,0.028388626
0.379765741,-0.584822263
0.268394441,-0.473313425
0.176044588,-0.204161281
1.222997887,1.211389628
-0.237662035,0.140098653
0.420423785,0.265275415
0.64616323,-0.259120411
0.132329453,0.685511205
-0.650237774,0.477254313
-0.209152295,0.304898971
0.266476526,-0.487079093
-0.269664282,-0.245622169
0.102133238,-0.283174649
-0.262957586,-0.329494252
0.273891281,-0.471339176
0.677255574,-0.05246398
-0.353249516,-0.200518343
-0.58357978,-0.323938547
-0.329077119,0.26762566
-0.055823034,-1.444750763
-0.361220818,-0.833546166
-0.642716144,0.032414456
0.873242712,0.504086443
-0.269604813,0.33777895
0.474299936,-0.457532812
-0.475124619,-0.026558913
-0.208415811,-0.137590169
0.206617496,0.007603645
-0.086138148,-0.538264916
0.399965405,0.340115633
0.251870901,-0.490355538
0.059869406,-0.032408255
-0.128633126,0.459843982
-0.668140032,0.323799724
-0.400085212,-0.215589553
-0.586751694,-1.11902617
-0.084245978,0.145941213
0.004398467,-0.325062832
0.322620132,0.087761281
-0.291628634,0.319151238
-0.427222796,0.288231006
0.014805984,0.088701395
-0.142443239,0.025054156
-0.025753986,0.191171868
1.268187369,0.751412029
0.53386676,-0.393823825
-0.342538356,-0.168778862
0.428595351,0.139738036
-0.359220514,0.315316011
-0.854944401,0.824320308
0.641489113,0.231447003
0.072245016,-0.027361897
0.028247313,0.336052832
-0.354810334,0.815528416
0.621226751,0.174736541
0.096281122,-0.325131493
0.648691063,-0.002809836
0.174926095,0.52928614
0.282278917,-0.346170741
-0.433030667,0.851418574
0.121423182,0.314814262
-0.53047632,-0.517748036
-1.210779644,-0.146674916
0.470803782,0.30016936
0.716442072,-0.609660242
0.20915869,-1.095982096
0.13400457,0.117956599
0.192026135,0.002488603
-0.913579742,1.098405851
-0.489869824,0.287776999
-0.328670056,-0.022032622
-0.09140184,-0.579306075
0.182254215,0.030060322
0.617398268,0.213827667
0.786019112,0.008238042
0.018486699,-0.664769529
0.324178391,0.960962734
-0.135609442,0.407060356
0.079230758,0.338174525
0.447860232,0.93333819
0.236244006,-0.165851472
-0.245245149,-0.185831164
0.327767659,0.303664829
0.424848831,0.580649328
-0.31816752,-0.111768355
0.256646207,0.289171982
0.47832824,-0.581419193
0.404855147,-0.460977268
-0.08822758,-0.909422532
0.413316571,0.071171445
0.670298328,0.834206954
-0.498108475,-0.074814153
-1.088771831,0.556409298
0.456252961,-0.489353869
-0.392508585,-0.36194777
-0.36580477,-0.224584121
0.389004203,0.696815589
-0.706919749,0.553723934
0.148716851,1.054584231
1.179881796,0.360103757
-0.528498469,-0.330981413
-0.214548561,-0.600273039
0.237776188,0.595288624
0.084482961,-0.605523059
-0.558926196,-0.133050111
0.106051762,-0.03214716
-0.174422692,0.408695464
-0.498233255,0.974932833
0.52143592,-0.905409754
0.853235673,0.394353672
-0.760621647,0.303951664
0.573458438,-0.367019451
0.117219808,1.420798525
0.2716094,0.2243605
-0.1925362,-0.1496623
0.2570277,-0.181199
0.1540021,-0.4624356
0.919577,0.1978798
0.7967023,0.1407074
-0.1790984,0.4047048
-0.5564386,0.9014704
0.2479592,-0.3105485
-0.6872771,0.6003586
0.2781051,-0.7804633
-0.2403341,-0.5913003
0.6114419,0.01061582
0.492248,0.3646668
0.7916011,0.06076343
-0.2626036,-0.2313722
1.00824,-0.3252454
-0.3670446,0.6987458
-0.6153112,-0.3421196
0.05916615,0.4912326
0.2360074,-0.2125016
0.6306974,1.012441
0.2524849,-0.450685
-0.3882139,-0.297229
0.4503779,0.3282098
-0.4430586,-0.4987847
0.5767953,-0.2589282
0.1912062,0.3657915
0.1513856,0.5186286
-0.4332103,0.1706717
-0.3244093,0.2060883
0.5427232,-0.0715804
0.2129641,-0.2463839
-0.251112,0.02764594
0.1201126,-1.590152
0.7423599,0.3163877
-0.2041291,0.0261627
-0.8502901,-0.7791148
0.3097444,0.4051242
0.02656317,0.1407574
-0.3611493,-0.2195453
-0.3429375,0.2966176
0.05103897,0.4067604
-0.0239574,0.6657968
0.04292606,0.07169949
-0.1103115,-0.356449
0.2907243,0.1567604
-0.4680282,0.1645124
-0.4038703,-0.02651378
0.9128381,-0.3374284
0.5472756,-0.1021074
-0.2379593,0.3766552
-0.5980983,0.6750484
-1.447964,-0.05811523
0.4664673,-0.208894
0.09048181,-0.4302976
0.1880175,0.1806804
0.08673985,0.4499202
-0.03918028,-0.3272144
0.5433223,0.5645245
0.2210503,-0.3873388
0.3738561,-0.4742255
0.001108805,-0.02240548
0.3823192,0.2268762
0.171095,0.8356369
0.1025056,0.7382598
0.1801707,-0.1728266
0.4042136,0.3382961
-0.5715404,0.2868253
-0.9555036,-0.07268287
0.295396,0.02645261
-0.1620174,-0.3019339
-0.891175,-0.3886564
0.2778201,-0.4100359
-0.3242093,0.1528629
0.3826325,0.3832058
0.1859752,0.5677707
0.3946528,0.6412289
-0.9247112,0.1317923
-0.5943407,0.4352197
0.4927107,0.1546993
-0.1071508,0.2170488
0.9831599,0.2048869
-0.08959043,-0.203303
-1.037088,-1.233126
0.3520525,0.8936259
-0.3964946,0.8001514
0.8576074,0.5626798
0.9225514,0.1945806
0.6991336,0.4321705
0.1410811,-0.6382029
-0.3456514,-0.4060388
0.0119982,-0.9869548
-0.2805553,-0.4610929
-0.3545404,0.4447683
-0.6528543,-0.8508384
0.09514269,0.7289776
0.4761014,0.4599198
0.1327834,-0.3711555
-0.346632,-0.06785375
0.1885934,-0.857779
0.3633434,0.8737375
0.1294519,0.194847
0.4029507,0.2760933
-0.7631166,0.01323227
-0.02954267,0.3237019
-0.3188962,0.2431436
0.276118,0.3634956
0.7018734,0.8967522
0.2560258,0.2669046
0.3302396,-0.7826311
-0.2595876,0.4659558
0.3608426,-0.3237647
-0.1390811,-0.7434618
-0.2623497,0.8974206
0.03126944,0.1273558
-0.2252994,0.7084769
1.058122,0.5399009
0.2156594,-0.4674293
-0.3615972,0.4062045
-0.1714512,-0.4973143
0.7476944,0.1075231
-0.5046876,-0.1121659
