x,y,group,country,long,lat
0.46002805,0.726744186,5,JOHN,118.8008415,51.80232558
0.46002805,0.738372093,5,JOHN,118.8008415,52.15116279
0.457223001,0.751937984,5,JOHN,118.71669,52.55813952
0.457223001,0.76744186,5,JOHN,118.71669,53.0232558
0.469845722,0.775193798,5,JOHN,119.0953717,53.25581394
0.471248247,0.786821705,5,JOHN,119.1374474,53.60465115
0.476858345,0.800387597,5,JOHN,119.3057504,54.01162791
0.482468443,0.812015504,5,JOHN,119.4740533,54.36046512
0.49088359,0.817829457,5,JOHN,119.7265077,54.53488371
0.49088359,0.831395349,5,JOHN,119.7265077,54.94186047
0.492286115,0.84496124,5,JOHN,119.7685835,55.3488372
0.50911641,0.84496124,5,JOHN,120.2734923,55.3488372
0.518934081,0.850775194,5,JOHN,120.5680224,55.52325582
0.530154278,0.860465116,5,JOHN,120.9046283,55.81395348
0.538569425,0.872093023,5,JOHN,121.1570828,56.16279069
0.544179523,0.875968992,5,JOHN,121.3253857,56.27906976
0.549789621,0.872093023,5,JOHN,121.4936886,56.16279069
0.549789621,0.84496124,5,JOHN,121.4936886,55.3488372
0.553997195,0.831395349,5,JOHN,121.6199159,54.94186047
0.558204769,0.812015504,5,JOHN,121.7461431,54.36046512
0.558204769,0.792635659,5,JOHN,121.7461431,53.77906977
0.558204769,0.779069767,5,JOHN,121.7461431,53.37209301
0.565217391,0.765503876,5,JOHN,121.9565217,52.96511628
0.563814867,0.75,5,JOHN,121.914446,52.5
0.563814867,0.738372093,5,JOHN,121.914446,52.15116279
0.579242637,0.736434109,5,JOHN,122.3772791,52.09302327
0.575035063,0.720930233,5,JOHN,122.2510519,51.62790699
0.576437588,0.707364341,5,JOHN,122.2931276,51.22093023
0.575035063,0.695736434,5,JOHN,122.2510519,50.87209302
0.572230014,0.689922481,5,JOHN,122.1669004,50.69767443
0.563814867,0.686046512,5,JOHN,121.914446,50.58139536
0.555399719,0.691860465,5,JOHN,121.6619916,50.75581395
0.544179523,0.69379845,5,JOHN,121.3253857,50.8139535
0.5371669,0.699612403,5,JOHN,121.115007,50.98837209
0.66058906,0.608527132,6,RON,124.8176718,48.25581396
0.654978962,0.614341085,6,RON,124.6493689,48.43023255
0.64516129,0.625968992,6,RON,124.3548387,48.77906976
0.639551192,0.637596899,6,RON,124.1865358,49.12790697
0.631136045,0.647286822,6,RON,123.9340814,49.41860466
0.62973352,0.658914729,6,RON,123.8920056,49.76744187
0.62973352,0.67248062,6,RON,123.8920056,50.1744186
0.618513324,0.682170543,6,RON,123.5553997,50.46511629
0.612903226,0.684108527,6,RON,123.3870968,50.52325581
0.612903226,0.695736434,6,RON,123.3870968,50.87209302
0.612903226,0.709302326,6,RON,123.3870968,51.27906978
0.61430575,0.718992248,6,RON,123.4291725,51.56976744
0.615708275,0.730620155,6,RON,123.4712483,51.91860465
0.615708275,0.742248062,6,RON,123.4712483,52.26744186
0.612903226,0.75,6,RON,123.3870968,52.5
0.605890603,0.763565891,6,RON,123.1767181,52.90697673
0.601683029,0.765503876,6,RON,123.0504909,52.96511628
0.596072931,0.761627907,6,RON,122.8821879,52.84883721
0.591865358,0.748062016,6,RON,122.7559607,52.44186048
0.589060309,0.740310078,6,RON,122.6718093,52.20930234
0.586255259,0.73255814,6,RON,122.5876578,51.9767442
0.579242637,0.730620155,6,RON,122.3772791,51.91860465
0.579242637,0.736434109,6,RON,122.3772791,52.09302327
0.563814867,0.738372093,6,RON,121.914446,52.15116279
0.563814867,0.75,6,RON,121.914446,52.5
0.565217391,0.765503876,6,RON,121.9565217,52.96511628
0.558204769,0.779069767,6,RON,121.7461431,53.37209301
0.558204769,0.792635659,6,RON,121.7461431,53.77906977
0.558204769,0.812015504,6,RON,121.7461431,54.36046512
0.553997195,0.831395349,6,RON,121.6199159,54.94186047
0.549789621,0.84496124,6,RON,121.4936886,55.3488372
0.549789621,0.872093023,6,RON,121.4936886,56.16279069
0.544179523,0.875968992,6,RON,121.3253857,56.27906976
0.556802244,0.885658915,6,RON,121.7040673,56.56976745
0.570827489,0.885658915,6,RON,122.1248247,56.56976745
0.579242637,0.889534884,6,RON,122.3772791,56.68604652
0.58345021,0.901162791,6,RON,122.5035063,57.03488373
0.589060309,0.916666667,6,RON,122.6718093,57.50000001
0.59887798,0.920542636,6,RON,122.9663394,57.61627908
0.607293128,0.920542636,6,RON,123.2187938,57.61627908
0.624123422,0.924418605,6,RON,123.7237027,57.73255815
0.631136045,0.926356589,6,RON,123.9340814,57.79069767
0.643758766,0.92248062,6,RON,124.312763,57.6744186
0.652173913,0.916666667,6,RON,124.5652174,57.50000001
0.664796634,0.912790698,6,RON,124.943899,57.38372094
0.684431978,0.912790698,6,RON,125.5329593,57.38372094
0.694249649,0.903100775,6,RON,125.8274895,57.09302325
0.70687237,0.899224806,6,RON,126.2061711,56.97674418
0.715287518,0.90503876,6,RON,126.4586255,57.1511628
0.726507714,0.895348837,6,RON,126.7952314,56.86046511
0.734922861,0.891472868,6,RON,127.0476858,56.74418604
0.750350631,0.895348837,6,RON,127.5105189,56.86046511
0.757363254,0.901162791,6,RON,127.7208976,57.03488373
0.767180926,0.891472868,6,RON,128.0154278,56.74418604
0.782608696,0.88372093,6,RON,128.4782609,56.5116279
0.796633941,0.872093023,6,RON,128.8990182,56.16279069
0.796633941,0.856589147,6,RON,128.8990182,55.69767441
0.791023843,0.846899225,6,RON,128.7307153,55.40697675
0.781206171,0.84496124,6,RON,128.4361851,55.3488372
0.755960729,0.839147287,6,RON,127.6788219,55.17441861
0.73772791,0.837209302,6,RON,127.1318373,55.11627906
0.730715288,0.833333333,6,RON,126.9214586,54.99999999
0.725105189,0.819767442,6,RON,126.7531557,54.59302326
0.715287518,0.808139535,6,RON,126.4586255,54.24418605
0.708274895,0.802325581,6,RON,126.2482469,54.06976743
0.694249649,0.798449612,6,RON,125.8274895,53.95348836
0.690042076,0.792635659,6,RON,125.7012623,53.77906977
0.681626928,0.775193798,6,RON,125.4488078,53.25581394
0.685834502,0.759689922,6,RON,125.5750351,52.79069766
0.690042076,0.748062016,6,RON,125.7012623,52.44186048
0.683029453,0.722868217,6,RON,125.4908836,51.68604651
0.683029453,0.707364341,6,RON,125.4908836,51.22093023
0.67601683,0.686046512,6,RON,125.2805049,50.58139536
0.677419355,0.670542636,6,RON,125.3225807,50.11627908
0.678821879,0.65503876,6,RON,125.3646564,49.6511628
0.674614306,0.641472868,6,RON,125.2384292,49.24418604
0.671809257,0.627906977,6,RON,125.1542777,48.83720931
0.66058906,0.608527132,6,RON,124.8176718,48.25581396
0.838709677,0.802325581,15,PETER,130.1612903,54.06976743
0.833099579,0.78875969,15,PETER,129.9929874,53.6627907
0.828892006,0.777131783,15,PETER,129.8667602,53.31395349
0.824684432,0.763565891,15,PETER,129.740533,52.90697673
0.823281907,0.748062016,15,PETER,129.6984572,52.44186048
0.823281907,0.736434109,15,PETER,129.6984572,52.09302327
0.821879383,0.720930233,15,PETER,129.6563815,51.62790699
0.821879383,0.707364341,15,PETER,129.6563815,51.22093023
0.824684432,0.703488372,15,PETER,129.740533,51.10465116
0.835904628,0.705426357,15,PETER,130.0771388,51.16279071
0.842917251,0.715116279,15,PETER,130.2875175,51.45348837
0.848527349,0.728682171,15,PETER,130.4558205,51.86046513
0.855539972,0.740310078,15,PETER,130.6661992,52.20930234
0.858345021,0.751937984,15,PETER,130.7503506,52.55813952
0.858345021,0.765503876,15,PETER,130.7503506,52.96511628
0.855539972,0.775193798,15,PETER,130.6661992,53.25581394
0.851332398,0.78875969,15,PETER,130.5399719,53.6627907
0.841514727,0.800387597,15,PETER,130.2454418,54.01162791
0.838709677,0.802325581,15,PETER,130.1612903,54.06976743
0.781206171,0.781007752,8,PETER,128.4361851,53.43023256
0.775596073,0.781007752,8,PETER,128.2678822,53.43023256
0.771388499,0.773255814,8,PETER,128.141655,53.19767442
0.769985975,0.763565891,8,PETER,128.0995793,52.90697673
0.776998597,0.753875969,8,PETER,128.3099579,52.61627907
0.78401122,0.75,8,PETER,128.5203366,52.5
0.791023843,0.759689922,8,PETER,128.7307153,52.79069766
0.792426367,0.777131783,8,PETER,128.772791,53.31395349
0.786816269,0.781007752,8,PETER,128.6044881,53.43023256
0.781206171,0.781007752,8,PETER,128.4361851,53.43023256
0.769985975,0.717054264,9,PETER,128.0995793,51.51162792
0.750350631,0.707364341,9,PETER,127.5105189,51.22093023
0.739130435,0.705426357,9,PETER,127.1739131,51.16279071
0.736325386,0.699612403,9,PETER,127.0897616,50.98837209
0.743338008,0.691860465,9,PETER,127.3001402,50.75581395
0.757363254,0.687984496,9,PETER,127.7208976,50.63953488
0.771388499,0.684108527,9,PETER,128.141655,50.52325581
0.786816269,0.682170543,9,PETER,128.6044881,50.46511629
0.786816269,0.687984496,9,PETER,128.6044881,50.63953488
0.78401122,0.707364341,9,PETER,128.5203366,51.22093023
0.776998597,0.713178295,9,PETER,128.3099579,51.39534885
0.769985975,0.717054264,9,PETER,128.0995793,51.51162792
0.569424965,0.11627907,10,PETER,122.082749,33.4883721
0.563814867,0.108527132,10,PETER,121.914446,33.25581396
0.562412342,0.091085271,10,PETER,121.8723703,32.73255813
0.56802244,0.079457364,10,PETER,122.0406732,32.38372092
0.577840112,0.07751938,10,PETER,122.3352034,32.3255814
0.590462833,0.081395349,10,PETER,122.713885,32.44186047
0.589060309,0.09496124,10,PETER,122.6718093,32.8488372
0.577840112,0.122093023,10,PETER,122.3352034,33.66279069
0.569424965,0.11627907,10,PETER,122.082749,33.4883721
0.743338008,0.391472868,16,PETER,127.3001402,41.74418604
0.73772791,0.381782946,16,PETER,127.1318373,41.45348838
0.733520337,0.375968992,16,PETER,127.0056101,41.27906976
0.744740533,0.368217054,16,PETER,127.342216,41.04651162
0.76858345,0.374031008,16,PETER,128.0575035,41.22093024
0.781206171,0.385658915,16,PETER,128.4361851,41.56976745
0.791023843,0.387596899,16,PETER,128.7307153,41.62790697
0.807854137,0.381782946,16,PETER,129.2356241,41.45348838
0.824684432,0.381782946,16,PETER,129.740533,41.45348838
0.855539972,0.377906977,16,PETER,130.6661992,41.33720931
0.865357644,0.381782946,16,PETER,130.9607293,41.45348838
0.87657784,0.391472868,16,PETER,131.2973352,41.74418604
0.882187938,0.401162791,16,PETER,131.4656381,42.03488373
0.886395512,0.412790698,16,PETER,131.5918654,42.38372094
0.883590463,0.42248062,16,PETER,131.5077139,42.6744186
0.879382889,0.432170543,16,PETER,131.3814867,42.96511629
0.877980365,0.445736434,16,PETER,131.339411,43.37209302
0.882187938,0.459302326,16,PETER,131.4656381,43.77906978
0.903225806,0.470930233,16,PETER,132.0967742,44.12790699
0.913043478,0.476744186,16,PETER,132.3913043,44.30232558
0.932678822,0.480620155,16,PETER,132.9803647,44.41860465
0.945301543,0.478682171,16,PETER,133.3590463,44.36046513
0.948106592,0.474806202,16,PETER,133.4431978,44.24418606
0.963534362,0.480620155,16,PETER,133.9060309,44.41860465
0.966339411,0.484496124,16,PETER,133.9901823,44.53488372
0.983169705,0.498062016,16,PETER,134.4950912,44.94186048
0.990182328,0.507751938,16,PETER,134.7054698,45.23255814
0.994389902,0.521317829,16,PETER,134.8316971,45.63953487
0.987377279,0.532945736,16,PETER,134.6213184,45.98837208
0.978962132,0.540697674,16,PETER,134.368864,46.22093022
0.971949509,0.550387597,16,PETER,134.1584853,46.51162791
0.967741935,0.55620155,16,PETER,134.0322581,46.6860465
0.963534362,0.562015504,16,PETER,133.9060309,46.86046512
0.956521739,0.57751938,16,PETER,133.6956522,47.3255814
0.945301543,0.57751938,16,PETER,133.3590463,47.3255814
0.941093969,0.55620155,16,PETER,133.2328191,46.6860465
0.93828892,0.544573643,16,PETER,133.1486676,46.33720929
0.932678822,0.532945736,16,PETER,132.9803647,45.98837208
0.921458626,0.529069767,16,PETER,132.6437588,45.87209301
0.913043478,0.525193798,16,PETER,132.3913043,45.75581394
0.903225806,0.525193798,16,PETER,132.0967742,45.75581394
0.894810659,0.525193798,16,PETER,131.8443198,45.75581394
0.877980365,0.527131783,16,PETER,131.339411,45.81395349
0.868162693,0.525193798,16,PETER,131.0448808,45.75581394
0.859747546,0.511627907,16,PETER,130.7924264,45.34883721
0.851332398,0.503875969,16,PETER,130.5399719,45.11627907
0.837307153,0.490310078,16,PETER,130.1192146,44.70930234
0.831697055,0.486434109,16,PETER,129.9509117,44.59302327
0.821879383,0.478682171,16,PETER,129.6563815,44.36046513
0.810659187,0.470930233,16,PETER,129.3197756,44.12790699
0.802244039,0.457364341,16,PETER,129.0673212,43.72093023
0.796633941,0.451550388,16,PETER,128.8990182,43.54651164
0.791023843,0.445736434,16,PETER,128.7307153,43.37209302
0.78401122,0.432170543,16,PETER,128.5203366,42.96511629
0.781206171,0.430232558,16,PETER,128.4361851,42.90697674
0.772791024,0.416666667,16,PETER,128.1837307,42.50000001
0.767180926,0.406976744,16,PETER,128.0154278,42.20930232
0.751753156,0.40503876,16,PETER,127.5525947,42.1511628
0.743338008,0.391472868,16,PETER,127.3001402,41.74418604
0.677419355,0.187984496,12,PETER,125.3225807,35.63953488
0.667601683,0.19379845,12,PETER,125.0280505,35.8139535
0.659186536,0.189922481,12,PETER,124.7755961,35.69767443
0.650771388,0.187984496,12,PETER,124.5231416,35.63953488
0.654978962,0.168604651,12,PETER,124.6493689,35.05813953
0.659186536,0.164728682,12,PETER,124.7755961,34.94186046
0.667601683,0.160852713,12,PETER,125.0280505,34.82558139
0.687237027,0.162790698,12,PETER,125.6171108,34.88372094
0.688639551,0.17248062,12,PETER,125.6591865,35.1744186
0.681626928,0.186046512,12,PETER,125.4488078,35.58139536
0.677419355,0.187984496,12,PETER,125.3225807,35.63953488
0.6914446,0.11627907,13,PETER,125.743338,33.4883721
0.687237027,0.106589147,13,PETER,125.6171108,33.19767441
0.683029453,0.098837209,13,PETER,125.4908836,32.96511627
0.685834502,0.081395349,13,PETER,125.5750351,32.44186047
0.690042076,0.081395349,13,PETER,125.7012623,32.44186047
0.698457223,0.083333333,13,PETER,125.9537167,32.49999999
0.701262272,0.096899225,13,PETER,126.0378682,32.90697675
0.702664797,0.104651163,13,PETER,126.0799439,33.13953489
0.702664797,0.120155039,13,PETER,126.0799439,33.60465117
0.6914446,0.11627907,13,PETER,125.743338,33.4883721
0.718092567,0.333333333,14,PETER,126.542777,39.99999999
0.711079944,0.317829457,14,PETER,126.3323983,39.53488371
0.711079944,0.310077519,14,PETER,126.3323983,39.30232557
0.711079944,0.28875969,14,PETER,126.3323983,38.6627907
0.711079944,0.277131783,14,PETER,126.3323983,38.31395349
0.712482468,0.277131783,14,PETER,126.374474,38.31395349
0.72230014,0.281007752,14,PETER,126.6690042,38.43023256
0.727910238,0.292635659,14,PETER,126.8373071,38.77906977
0.732117812,0.308139535,14,PETER,126.9635344,39.24418605
0.732117812,0.313953488,14,PETER,126.9635344,39.41860464
0.732117812,0.329457364,14,PETER,126.9635344,39.88372092
0.718092567,0.333333333,14,PETER,126.542777,39.99999999
0.727910238,0.519379845,7,KRIS,126.8373071,45.58139535
0.72230014,0.527131783,7,KRIS,126.6690042,45.81395349
0.719495091,0.527131783,7,KRIS,126.5848527,45.81395349
0.715287518,0.515503876,7,KRIS,126.4586255,45.46511628
0.708274895,0.507751938,7,KRIS,126.2482469,45.23255814
0.699859748,0.503875969,7,KRIS,125.9957924,45.11627907
0.6914446,0.496124031,7,KRIS,125.743338,44.88372093
0.6914446,0.478682171,7,KRIS,125.743338,44.36046513
0.687237027,0.470930233,7,KRIS,125.6171108,44.12790699
0.67601683,0.467054264,7,KRIS,125.2805049,44.01162792
0.667601683,0.457364341,7,KRIS,125.0280505,43.72093023
0.663394109,0.447674419,7,KRIS,124.9018233,43.43023257
0.663394109,0.436046512,7,KRIS,124.9018233,43.08139536
0.667601683,0.428294574,7,KRIS,125.0280505,42.84883722
0.678821879,0.420542636,7,KRIS,125.3646564,42.61627908
0.695652174,0.416666667,7,KRIS,125.8695652,42.50000001
0.70687237,0.408914729,7,KRIS,126.2061711,42.26744187
0.712482468,0.410852713,7,KRIS,126.374474,42.32558139
0.726507714,0.420542636,7,KRIS,126.7952314,42.61627908
0.739130435,0.432170543,7,KRIS,127.1739131,42.96511629
0.758765778,0.449612403,7,KRIS,127.7629733,43.48837209
0.765778401,0.470930233,7,KRIS,127.973352,44.12790699
0.765778401,0.486434109,7,KRIS,127.973352,44.59302327
0.765778401,0.505813953,7,KRIS,127.973352,45.17441859
0.765778401,0.523255814,7,KRIS,127.973352,45.69767442
0.762973352,0.527131783,7,KRIS,127.8892006,45.81395349
0.760168303,0.527131783,7,KRIS,127.8050491,45.81395349
0.755960729,0.523255814,7,KRIS,127.6788219,45.69767442
0.746143058,0.513565891,7,KRIS,127.3842917,45.40697673
0.746143058,0.513565891,7,KRIS,127.3842917,45.40697673
0.727910238,0.519379845,7,KRIS,126.8373071,45.58139535
0.604488079,0.145348837,11,PETER,123.1346424,34.36046511
0.610098177,0.122093023,11,PETER,123.3029453,33.66279069
0.61430575,0.114341085,11,PETER,123.4291725,33.43023255
0.622720898,0.102713178,11,PETER,123.6816269,33.08139534
0.628330996,0.093023256,11,PETER,123.8499299,32.79069768
0.636746143,0.083333333,11,PETER,124.1023843,32.49999999
0.642356241,0.075581395,11,PETER,124.2706872,32.26744185
0.646563815,0.09496124,11,PETER,124.3969145,32.8488372
0.643758766,0.118217054,11,PETER,124.312763,33.54651162
0.642356241,0.143410853,11,PETER,124.2706872,34.30232559
0.633941094,0.149224806,11,PETER,124.0182328,34.47674418
0.624123422,0.151162791,11,PETER,123.7237027,34.53488373
0.600280505,0.151162791,11,PETER,123.0084152,34.53488373
0.604488079,0.145348837,11,PETER,123.1346424,34.36046511
