"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
526,105,"IND","India",31,"Tamil Nadu",525,"Ramanathapuram","IN.TN.RA",NA,"","District","District","","Ramananthapuram, Rameswaram, Ramnad"
527,105,"IND","India",31,"Tamil Nadu",526,"Salem","IN.TN.SA",NA,"","District","District","",""
528,105,"IND","India",31,"Tamil Nadu",527,"Sivaganga","IN.TN.SI",NA,"","District","District","","Pasumpon Muthuramalinga"
529,105,"IND","India",31,"Tamil Nadu",528,"Thanjavur","IN.TN.TJ",NA,"","District","District","","Tanjore"
530,105,"IND","India",31,"Tamil Nadu",529,"The Nilgiris","IN.TN.NI",NA,"","District","District","","Nilgiri"
531,105,"IND","India",31,"Tamil Nadu",530,"Theni","IN.TN.TH",NA,"","District","District","",""
532,105,"IND","India",31,"Tamil Nadu",531,"Thiruvallur","IN.TN.TL",NA,"","District","District","",""
533,105,"IND","India",31,"Tamil Nadu",532,"Thiruvarur","IN.TN.TR",NA,"","District","District","",""
534,105,"IND","India",31,"Tamil Nadu",533,"Thoothukkudi","IN.TN.TK",NA,"","District","District","","Chidambaranar"
535,105,"IND","India",31,"Tamil Nadu",534,"Tiruchirappalli","IN.TN.TC",NA,"","District","District","",""
536,105,"IND","India",31,"Tamil Nadu",535,"Tirunelveli","IN.TN.TI",NA,"","District","District","",""
537,105,"IND","India",31,"Tamil Nadu",536,"Tiruppur","IN.TN.TP",NA,"","District","District","",""
538,105,"IND","India",31,"Tamil Nadu",537,"Tiruvannamalai","IN.TN.TV",NA,"","District","District","",""
539,105,"IND","India",31,"Tamil Nadu",538,"Vellore","IN.TN.VE",NA,"","District","District","","North Arcot"
540,105,"IND","India",31,"Tamil Nadu",539,"Viluppuram","IN.TN.VL",NA,"","District","District","",""
541,105,"IND","India",31,"Tamil Nadu",540,"Virudunagar","IN.TN.VR",NA,"","District","District","","Kamarajar"
542,105,"IND","India",32,"Telangana",541,"Adilabad","IN.TG.AD",NA,"","District","District","",""
543,105,"IND","India",32,"Telangana",542,"Hyderabad","IN.TG.HY",NA,"","District","District","",""
544,105,"IND","India",32,"Telangana",543,"Karimnagar","IN.TG.KA",NA,"","District","District","",""
545,105,"IND","India",32,"Telangana",544,"Khammam","IN.TG.KH",NA,"","District","District","","Khammamamet"
546,105,"IND","India",32,"Telangana",545,"Mahbubnagar","IN.TG.MA",NA,"","District","District","","Mehbubnagar;Mahaboobnagar"
547,105,"IND","India",32,"Telangana",546,"Medak","IN.TG.ME",NA,"","District","District","","Sangapeddi"
548,105,"IND","India",32,"Telangana",547,"Nalgonda","IN.TG.NA",NA,"","District","District","",""
549,105,"IND","India",32,"Telangana",548,"Nizamabad","IN.TG.NI",NA,"","District","District","",""
550,105,"IND","India",32,"Telangana",549,"Ranga Reddy","IN.TG.RA",NA,"","District","District","","Rangareddy"
551,105,"IND","India",32,"Telangana",550,"Warangal","IN.TG.WA",NA,"","District","District","",""
552,105,"IND","India",33,"Tripura",551,"Dhalai","IN.TR.DH",NA,"","District","District","",""
553,105,"IND","India",33,"Tripura",552,"Gomati","",NA,"","District","District","",""
554,105,"IND","India",33,"Tripura",553,"Khowai","",NA,"","District","District","",""
555,105,"IND","India",33,"Tripura",554,"North Tripura","IN.TR.NT",NA,"","District","District","",""
556,105,"IND","India",33,"Tripura",555,"Sipahijala","",NA,"","District","District","",""
557,105,"IND","India",33,"Tripura",556,"South Tripura","IN.TR.ST",NA,"","District","District","",""
558,105,"IND","India",33,"Tripura",557,"Unokoti","",NA,"","District","District","",""
559,105,"IND","India",33,"Tripura",558,"West Tripura","IN.TR.WT",NA,"","District","District","",""
560,105,"IND","India",34,"Uttar Pradesh",559,"Agra","IN.UP.AG",NA,"","District","District","",""
561,105,"IND","India",34,"Uttar Pradesh",560,"Aligarh","IN.UP.AL",NA,"","District","District","",""
562,105,"IND","India",34,"Uttar Pradesh",561,"Allahabad","IN.UP.AH",NA,"","District","District","",""
563,105,"IND","India",34,"Uttar Pradesh",562,"Ambedkar Nagar","IN.UP.AN",NA,"","District","District","",""
564,105,"IND","India",34,"Uttar Pradesh",563,"Amethi","",NA,"","District","District","",""
565,105,"IND","India",34,"Uttar Pradesh",564,"Amroha","",NA,"","District","District","",""
566,105,"IND","India",34,"Uttar Pradesh",565,"Auraiya","IN.UP.AU",NA,"","District","District","",""
567,105,"IND","India",34,"Uttar Pradesh",566,"Azamgarh","IN.UP.AZ",NA,"","District","District","",""
568,105,"IND","India",34,"Uttar Pradesh",567,"Baghpat","IN.UP.BG",NA,"","District","District","",""
569,105,"IND","India",34,"Uttar Pradesh",568,"Bahraich","IN.UP.BH",NA,"","District","District","",""
570,105,"IND","India",34,"Uttar Pradesh",569,"Ballia","IN.UP.BL",NA,"","District","District","","Balia"
571,105,"IND","India",34,"Uttar Pradesh",570,"Balrampur","IN.UP.BP",NA,"","District","District","",""
572,105,"IND","India",34,"Uttar Pradesh",571,"Banda","IN.UP.BN",NA,"","District","District","",""
573,105,"IND","India",34,"Uttar Pradesh",572,"Barabanki","IN.UP.BB",NA,"","District","District","",""
574,105,"IND","India",34,"Uttar Pradesh",573,"Bareilly","IN.UP.BR",NA,"","District","District","","Bareilley"
575,105,"IND","India",34,"Uttar Pradesh",574,"Basti","IN.UP.BS",NA,"","District","District","",""
576,105,"IND","India",34,"Uttar Pradesh",575,"Bijnor","IN.UP.BI",NA,"","District","District","","Bijnar|Bijnore"
577,105,"IND","India",34,"Uttar Pradesh",576,"Budaun","IN.UP.BD",NA,"","District","District","",""
578,105,"IND","India",34,"Uttar Pradesh",577,"Bulandshahr","IN.UP.BU",NA,"","District","District","","Bulandshahar, Buland Sahar"
579,105,"IND","India",34,"Uttar Pradesh",578,"Chandauli","IN.UP.CD",NA,"","District","District","",""
580,105,"IND","India",34,"Uttar Pradesh",579,"Chitrakoot","IN.UP.CT",NA,"","District","District","",""
581,105,"IND","India",34,"Uttar Pradesh",580,"Deoria","IN.UP.DE",NA,"","District","District","",""
582,105,"IND","India",34,"Uttar Pradesh",581,"Etah","IN.UP.EH",NA,"","District","District","",""
583,105,"IND","India",34,"Uttar Pradesh",582,"Etawah","IN.UP.EW",NA,"","District","District","",""
584,105,"IND","India",34,"Uttar Pradesh",583,"Faizabad","IN.UP.FZ",NA,"","District","District","","Fyzabad"
585,105,"IND","India",34,"Uttar Pradesh",584,"Farrukhabad","IN.UP.FR",NA,"","District","District","","Farrukahabad, Ferrukhabad"
586,105,"IND","India",34,"Uttar Pradesh",585,"Fatehpur","IN.UP.FT",NA,"","District","District","",""
587,105,"IND","India",34,"Uttar Pradesh",586,"Firozabad","IN.UP.FI",NA,"","District","District","",""
588,105,"IND","India",34,"Uttar Pradesh",587,"Gautam Buddha Nagar","IN.UP.GB",NA,"","District","District","",""
589,105,"IND","India",34,"Uttar Pradesh",588,"Ghaziabad","IN.UP.GZ",NA,"","District","District","",""
590,105,"IND","India",34,"Uttar Pradesh",589,"Ghazipur","IN.UP.GP",NA,"","District","District","","Gajipur"
591,105,"IND","India",34,"Uttar Pradesh",590,"Gonda","IN.UP.GN",NA,"","District","District","",""
592,105,"IND","India",34,"Uttar Pradesh",591,"Gorakhpur","IN.UP.GR",NA,"","District","District","","Goruckpur"
593,105,"IND","India",34,"Uttar Pradesh",592,"Hamirpur","IN.UP.HM",NA,"","District","District","",""
594,105,"IND","India",34,"Uttar Pradesh",593,"Hapur","",NA,"","District","District","",""
595,105,"IND","India",34,"Uttar Pradesh",594,"Hardoi","IN.UP.HR",NA,"","District","District","",""
596,105,"IND","India",34,"Uttar Pradesh",595,"Hathras","IN.UP.HT",NA,"","District","District","",""
597,105,"IND","India",34,"Uttar Pradesh",596,"Jalaun","IN.UP.JL",NA,"","District","District","",""
598,105,"IND","India",34,"Uttar Pradesh",597,"Jaunpur","IN.UP.JU",NA,"","District","District","","Jaupur"
599,105,"IND","India",34,"Uttar Pradesh",598,"Jhansi","IN.UP.JH",NA,"","District","District","",""
600,105,"IND","India",34,"Uttar Pradesh",599,"Kannauj","IN.UP.KJ",NA,"","District","District","",""
601,105,"IND","India",34,"Uttar Pradesh",600,"Kanpur Dehat","IN.UP.KD",NA,"","District","District","","Kanpur Rural"
602,105,"IND","India",34,"Uttar Pradesh",601,"Kanpur Nagar","IN.UP.KN",NA,"","District","District","","Kanpur Rural"
603,105,"IND","India",34,"Uttar Pradesh",602,"Kasganj","",NA,"","District","District","",""
604,105,"IND","India",34,"Uttar Pradesh",603,"Kaushambi","IN.UP.KS",NA,"","District","District","",""
605,105,"IND","India",34,"Uttar Pradesh",604,"Kushinagar","IN.UP.KU",NA,"","District","District","",""
606,105,"IND","India",34,"Uttar Pradesh",605,"Lakhimpur Kheri","IN.UP.LK",NA,"","District","District","","Kheri"
607,105,"IND","India",34,"Uttar Pradesh",606,"Lalitpur","IN.UP.LA",NA,"","District","District","",""
608,105,"IND","India",34,"Uttar Pradesh",607,"Lucknow","IN.UP.LU",NA,"","District","District","",""
609,105,"IND","India",34,"Uttar Pradesh",608,"Maharajganj","IN.UP.MG",NA,"","District","District","",""
610,105,"IND","India",34,"Uttar Pradesh",609,"Mahoba","IN.UP.MH",NA,"","District","District","",""
611,105,"IND","India",34,"Uttar Pradesh",610,"Mainpuri","IN.UP.MP",NA,"","District","District","",""
612,105,"IND","India",34,"Uttar Pradesh",611,"Mathura","IN.UP.MT",NA,"","District","District","","Muttra"
613,105,"IND","India",34,"Uttar Pradesh",612,"Mau","",NA,"","District","District","",""
614,105,"IND","India",34,"Uttar Pradesh",613,"Meerut","IN.UP.ME",NA,"","District","District","",""
615,105,"IND","India",34,"Uttar Pradesh",614,"Mirzapur","IN.UP.MI",NA,"","District","District","",""
616,105,"IND","India",34,"Uttar Pradesh",615,"Moradabad","IN.UP.MO",NA,"","District","District","",""
617,105,"IND","India",34,"Uttar Pradesh",616,"Muzaffarnagar","IN.UP.MU",NA,"","District","District","",""
618,105,"IND","India",34,"Uttar Pradesh",617,"Pilibhit","IN.UP.PI",NA,"","District","District","",""
619,105,"IND","India",34,"Uttar Pradesh",618,"Pratapgarh","IN.UP.PR",NA,"","District","District","","Bela cum Pratapgarh, Partabgarh, Partapgarh"
620,105,"IND","India",34,"Uttar Pradesh",619,"Rae Bareli","IN.UP.RB",NA,"","District","District","","Rai Bareli, Rai Bareilly"
621,105,"IND","India",34,"Uttar Pradesh",620,"Rampur","IN.UP.RA",NA,"","District","District","",""
622,105,"IND","India",34,"Uttar Pradesh",621,"Saharanpur","IN.UP.SA",NA,"","District","District","",""
623,105,"IND","India",34,"Uttar Pradesh",622,"Sambhal"," ",NA,"","District","District","",""
624,105,"IND","India",34,"Uttar Pradesh",623,"Sant Kabir Nagar","IN.UP.SK",NA,"","District","District","",""
625,105,"IND","India",34,"Uttar Pradesh",624,"Sant Ravi Das Nagar","IN.UP.SR",NA,"","District","District","",""
626,105,"IND","India",34,"Uttar Pradesh",625,"Shahjahanpur","IN.UP.SJ",NA,"","District","District","","Shahajahanpur"
627,105,"IND","India",34,"Uttar Pradesh",626,"Shamli","",NA,"","District","District","",""
628,105,"IND","India",34,"Uttar Pradesh",627,"Shravasti","IN.UP.SV",NA,"","District","District","",""
629,105,"IND","India",34,"Uttar Pradesh",628,"Siddharth Nagar","IN.UP.SN",NA,"","District","District","","Sidharthnagar"
630,105,"IND","India",34,"Uttar Pradesh",629,"Sitapur","IN.UP.SI",NA,"","District","District","",""
631,105,"IND","India",34,"Uttar Pradesh",630,"Sonbhadra","IN.UP.SO",NA,"","District","District","","Sonebhadra"
632,105,"IND","India",34,"Uttar Pradesh",631,"Sultanpur","IN.UP.SU",NA,"","District","District","",""
633,105,"IND","India",34,"Uttar Pradesh",632,"Unnao","IN.UP.UN",NA,"","District","District","","Unnao Nagar, Unao"
634,105,"IND","India",34,"Uttar Pradesh",633,"Varanasi","IN.UP.VA",NA,"","District","District","","Benares"
635,105,"IND","India",35,"Uttarakhand",634,"Almora","IN.UT.AL",NA,"","District","District","",""
636,105,"IND","India",35,"Uttarakhand",635,"Bageshwar","IN.UT.BA",NA,"","District","District","",""
637,105,"IND","India",35,"Uttarakhand",636,"Chamoli","IN.UT.CL",NA,"","District","District","","Chamoli cum Gopeshwar"
638,105,"IND","India",35,"Uttarakhand",637,"Champawat","IN.UT.CP",NA,"","District","District","",""
639,105,"IND","India",35,"Uttarakhand",638,"Dehradun","IN.UT.DD",NA,"","District","District","",""
640,105,"IND","India",35,"Uttarakhand",639,"Garhwal","",NA,"","District","District","","Garhwal"
641,105,"IND","India",35,"Uttarakhand",640,"Hardwar","IN.UT.HA",NA,"","District","District","","Hardwar"
642,105,"IND","India",35,"Uttarakhand",641,"Nainital","IN.UT.NA",NA,"","District","District","",""
643,105,"IND","India",35,"Uttarakhand",642,"Pithoragarh","IN.UT.PI",NA,"","District","District","",""
644,105,"IND","India",35,"Uttarakhand",643,"Rudraprayag","IN.UT.RP",NA,"","District","District","",""
645,105,"IND","India",35,"Uttarakhand",644,"Tehri Garhwal","IN.UT.TG",NA,"","District","District","","Tehri|Narendranagar|Tehri Garwal"
646,105,"IND","India",35,"Uttarakhand",645,"Udham Singh Nagar","IN.UT.US",NA,"","District","District","",""
647,105,"IND","India",35,"Uttarakhand",646,"Uttarkashi","IN.UT.UT",NA,"","District","District","",""
648,105,"IND","India",36,"West Bengal",647,"Alipurduar","",NA,"","District","District","",""
649,105,"IND","India",36,"West Bengal",648,"Bankura","IN.WB.BN",NA,"","District","District","",""
650,105,"IND","India",36,"West Bengal",649,"Barddhaman","IN.WB.BR",NA,"","District","District","",""
651,105,"IND","India",36,"West Bengal",650,"Birbhum","IN.WB.BI",NA,"","District","District","",""
652,105,"IND","India",36,"West Bengal",651,"Dakshin Dinajpur","IN.WB.DD",NA,"","District","District","","Dinajpur(South)"
653,105,"IND","India",36,"West Bengal",652,"Darjiling","IN.WB.DA",NA,"","District","District","",""
654,105,"IND","India",36,"West Bengal",653,"Haora","IN.WB.HR",NA,"","District","District","",""
655,105,"IND","India",36,"West Bengal",654,"Hugli","IN.WB.HG",NA,"","District","District","",""
656,105,"IND","India",36,"West Bengal",655,"Jalpaiguri","IN.WB.JA",NA,"","District","District","",""
657,105,"IND","India",36,"West Bengal",656,"Koch Bihar","IN.WB.KB",NA,"","District","District","",""
658,105,"IND","India",36,"West Bengal",657,"Kolkata","IN.WB.KO",NA,"","District","District","","Calcutta"
659,105,"IND","India",36,"West Bengal",658,"Maldah","IN.WB.MA",NA,"","District","District","",""
660,105,"IND","India",36,"West Bengal",659,"Murshidabad","IN.WB.MU",NA,"","District","District","",""
661,105,"IND","India",36,"West Bengal",660,"Nadia","IN.WB.NA",NA,"","District","District","",""
662,105,"IND","India",36,"West Bengal",661,"North 24 Parganas","IN.WB.PN",NA,"","District","District","",""
663,105,"IND","India",36,"West Bengal",662,"Pashchim Medinipur","IN.WB.WM",NA,"","District","District","","Paschim Medinipur"
664,105,"IND","India",36,"West Bengal",663,"Purba Medinipur","IN.WB.EM",NA,"","District","District","","Purba Medinipur"
665,105,"IND","India",36,"West Bengal",664,"Puruliya","IN.WB.PU",NA,"","District","District","",""
666,105,"IND","India",36,"West Bengal",665,"South 24 Parganas","IN.WB.PS",NA,"","District","District","",""
667,105,"IND","India",36,"West Bengal",666,"Uttar Dinajpur","IN.WB.UD",NA,"","District","District","",""
