"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
606,105,"IND","India",13,"Himachal Pradesh",192,"Kullu",606,"Kullu",NA,"","Taluk","Taluk","",""
607,105,"IND","India",13,"Himachal Pradesh",192,"Kullu",607,"Nermand",NA,"","Taluk","Taluk","",""
608,105,"IND","India",13,"Himachal Pradesh",193,"Lahul & Spiti",608,"Kyelang",NA,"","Taluk","Taluk","","Lahul"
609,105,"IND","India",13,"Himachal Pradesh",193,"Lahul & Spiti",609,"Spiti",NA,"","Taluk","Taluk","",""
610,105,"IND","India",13,"Himachal Pradesh",194,"Mandi",610,"Chachyot",NA,"","Taluk","Taluk","",""
611,105,"IND","India",13,"Himachal Pradesh",194,"Mandi",611,"Jogindarnagar",NA,"","Taluk","Taluk","",""
612,105,"IND","India",13,"Himachal Pradesh",194,"Mandi",612,"Karsog",NA,"","Taluk","Taluk","",""
613,105,"IND","India",13,"Himachal Pradesh",194,"Mandi",613,"Mandi",NA,"","Taluk","Taluk","",""
614,105,"IND","India",13,"Himachal Pradesh",194,"Mandi",614,"Sarkaghat",NA,"","Taluk","Taluk","",""
615,105,"IND","India",13,"Himachal Pradesh",194,"Mandi",615,"Sundarnagar",NA,"","Taluk","Taluk","","Sundar nagar"
616,105,"IND","India",13,"Himachal Pradesh",194,"Mandi",616,"Thunag",NA,"","Taluk","Taluk","",""
617,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",617,"Chaupal",NA,"","Taluk","Taluk","",""
618,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",618,"Jubbal",NA,"","Taluk","Taluk","",""
619,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",619,"Kotkhai",NA,"","Taluk","Taluk","",""
620,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",620,"Kumharsain",NA,"","Taluk","Taluk","",""
621,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",621,"n.a. ( 75)",NA,"","Taluk","Taluk","",""
622,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",622,"n.a. ( 89)",NA,"","Taluk","Taluk","",""
623,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",623,"Rampur",NA,"","Taluk","Taluk","",""
624,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",624,"Rohru",NA,"","Taluk","Taluk","",""
625,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",625,"Shimla",NA,"","Taluk","Taluk","","Shimla urban"
626,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",626,"Suni",NA,"","Taluk","Taluk","",""
627,105,"IND","India",13,"Himachal Pradesh",195,"Shimla",627,"Theog",NA,"","Taluk","Taluk","",""
628,105,"IND","India",13,"Himachal Pradesh",196,"Sirmaur",628,"Nahan",NA,"","Taluk","Taluk","",""
629,105,"IND","India",13,"Himachal Pradesh",196,"Sirmaur",629,"Pachhad",NA,"","Taluk","Taluk","",""
630,105,"IND","India",13,"Himachal Pradesh",196,"Sirmaur",630,"Paonta",NA,"","Taluk","Taluk","",""
631,105,"IND","India",13,"Himachal Pradesh",196,"Sirmaur",631,"Rajgarh",NA,"","Taluk","Taluk","",""
632,105,"IND","India",13,"Himachal Pradesh",196,"Sirmaur",632,"Renuka",NA,"","Taluk","Taluk","",""
633,105,"IND","India",13,"Himachal Pradesh",196,"Sirmaur",633,"Shilla",NA,"","Taluk","Taluk","",""
634,105,"IND","India",13,"Himachal Pradesh",197,"Solan",634,"Arki",NA,"","Taluk","Taluk","",""
635,105,"IND","India",13,"Himachal Pradesh",197,"Solan",635,"Kandaghat",NA,"","Taluk","Taluk","",""
636,105,"IND","India",13,"Himachal Pradesh",197,"Solan",636,"Kasauli",NA,"","Taluk","Taluk","",""
637,105,"IND","India",13,"Himachal Pradesh",197,"Solan",637,"Nalagarh",NA,"","Taluk","Taluk","",""
638,105,"IND","India",13,"Himachal Pradesh",197,"Solan",638,"Solan",NA,"","Taluk","Taluk","",""
639,105,"IND","India",13,"Himachal Pradesh",198,"Una",639,"Amb",NA,"","Taluk","Taluk","",""
640,105,"IND","India",13,"Himachal Pradesh",198,"Una",640,"Una",NA,"","Taluk","Taluk","",""
641,105,"IND","India",14,"Jammu and Kashmir",199,"Anantnag",641,"n.a. ( 6)",NA,"","Taluk","Taluk","",""
642,105,"IND","India",14,"Jammu and Kashmir",200,"Badgam",642,"n.a. ( 8)",NA,"","Taluk","Taluk","",""
643,105,"IND","India",14,"Jammu and Kashmir",201,"Bandipore",643,"n.a. ( 4)",NA,"","Taluk","Taluk","",""
644,105,"IND","India",14,"Jammu and Kashmir",202,"Baramulla",644,"n.a. ( 4)",NA,"","Taluk","Taluk","",""
645,105,"IND","India",14,"Jammu and Kashmir",203,"Doda",645,"n.a. ( 7)",NA,"","Taluk","Taluk","",""
646,105,"IND","India",14,"Jammu and Kashmir",204,"Ganderbal",646,"n.a. ( 5a)",NA,"","Taluk","Taluk","",""
647,105,"IND","India",14,"Jammu and Kashmir",204,"Ganderbal",647,"n.a. ( 5b)",NA,"","Taluk","Taluk","",""
648,105,"IND","India",14,"Jammu and Kashmir",205,"Jammu",648,"n.a. ( 16)",NA,"","Taluk","Taluk","",""
649,105,"IND","India",14,"Jammu and Kashmir",206,"Kargil",649,"n.a. ( 3)",NA,"","Taluk","Taluk","",""
650,105,"IND","India",14,"Jammu and Kashmir",207,"Kathua",650,"n.a. ( 20)",NA,"","Taluk","Taluk","",""
651,105,"IND","India",14,"Jammu and Kashmir",208,"Kishtwar",651,"n.a. ( 7)",NA,"","Taluk","Taluk","",""
652,105,"IND","India",14,"Jammu and Kashmir",209,"Kulgam",652,"n.a. ( 10)",NA,"","Taluk","Taluk","",""
653,105,"IND","India",14,"Jammu and Kashmir",209,"Kulgam",653,"n.a. ( 6)",NA,"","Taluk","Taluk","",""
654,105,"IND","India",14,"Jammu and Kashmir",210,"Kupwara",654,"n.a. ( 2)",NA,"","Taluk","Taluk","",""
655,105,"IND","India",14,"Jammu and Kashmir",211,"Leh (Ladakh)",655,"n.a. ( 1)",NA,"","Taluk","Taluk","",""
656,105,"IND","India",14,"Jammu and Kashmir",212,"Poonch",656,"n.a. ( 9)",NA,"","Taluk","Taluk","",""
657,105,"IND","India",14,"Jammu and Kashmir",213,"Pulwama",657,"n.a. ( 10)",NA,"","Taluk","Taluk","",""
658,105,"IND","India",14,"Jammu and Kashmir",214,"Rajouri",658,"n.a. ( 11)",NA,"","Taluk","Taluk","",""
659,105,"IND","India",14,"Jammu and Kashmir",215,"Ramban",659,"n.a. ( 12)",NA,"","Taluk","Taluk","",""
660,105,"IND","India",14,"Jammu and Kashmir",216,"Reasi",660,"n.a. ( 12)",NA,"","Taluk","Taluk","",""
661,105,"IND","India",14,"Jammu and Kashmir",217,"Samba",661,"n.a. ( 16)",NA,"","Taluk","Taluk","",""
662,105,"IND","India",14,"Jammu and Kashmir",218,"Shupiyan",662,"n.a. ( 10)",NA,"","Taluk","Taluk","",""
663,105,"IND","India",14,"Jammu and Kashmir",219,"Srinagar",663,"n.a. ( 5c)",NA,"","Taluk","Taluk","",""
664,105,"IND","India",14,"Jammu and Kashmir",220,"Udhampur",664,"n.a. ( 15)",NA,"","Taluk","Taluk","",""
665,105,"IND","India",15,"Jharkhand",221,"Bokaro",665,"Bermo",NA,"","Taluk","Taluk","",""
666,105,"IND","India",15,"Jharkhand",221,"Bokaro",666,"n.a. ( 902)",NA,"","Taluk","Taluk","",""
667,105,"IND","India",15,"Jharkhand",222,"Chatra",667,"Chatra",NA,"","Taluk","Taluk","",""
668,105,"IND","India",15,"Jharkhand",223,"Deoghar",668,"Devghar",NA,"","Taluk","Taluk","",""
669,105,"IND","India",15,"Jharkhand",224,"Dhanbad",669,"Baghmara",NA,"","Taluk","Taluk","",""
670,105,"IND","India",15,"Jharkhand",224,"Dhanbad",670,"Dhanbad",NA,"","Taluk","Taluk","",""
671,105,"IND","India",15,"Jharkhand",225,"Dumka",671,"Dumka",NA,"","Taluk","Taluk","",""
672,105,"IND","India",15,"Jharkhand",226,"Garhwa",672,"Garhwa",NA,"","Taluk","Taluk","",""
673,105,"IND","India",15,"Jharkhand",227,"Giridih",673,"Giridih",NA,"","Taluk","Taluk","",""
674,105,"IND","India",15,"Jharkhand",228,"Godda",674,"Godda",NA,"","Taluk","Taluk","",""
675,105,"IND","India",15,"Jharkhand",229,"Gumla",675,"Gumla",NA,"","Taluk","Taluk","",""
676,105,"IND","India",15,"Jharkhand",230,"Hazaribagh",676,"Hazaribag",NA,"","Taluk","Taluk","",""
677,105,"IND","India",15,"Jharkhand",231,"Jamtara",677,"Jamtara",NA,"","Taluk","Taluk","",""
678,105,"IND","India",15,"Jharkhand",232,"Khunti",678,"Khunti",NA,"","Taluk","Taluk","",""
679,105,"IND","India",15,"Jharkhand",233,"Kodarma",679,"Kodarma",NA,"","Taluk","Taluk","",""
680,105,"IND","India",15,"Jharkhand",234,"Latehar",680,"Latehar",NA,"","Taluk","Taluk","",""
681,105,"IND","India",15,"Jharkhand",235,"Lohardaga",681,"Lohardaga",NA,"","Taluk","Taluk","",""
682,105,"IND","India",15,"Jharkhand",236,"Pakur",682,"Pakaur",NA,"","Taluk","Taluk","",""
683,105,"IND","India",15,"Jharkhand",237,"Palamu",683,"Daltenganj",NA,"","Taluk","Taluk","",""
684,105,"IND","India",15,"Jharkhand",238,"Pashchimi Singhbhum",684,"Chaibasa",NA,"","Taluk","Taluk","",""
685,105,"IND","India",15,"Jharkhand",238,"Pashchimi Singhbhum",685,"Chakradharpur",NA,"","Taluk","Taluk","",""
686,105,"IND","India",15,"Jharkhand",239,"Purbi Singhbhum",686,"Jamshedpur",NA,"","Taluk","Taluk","","Dhalbhum"
687,105,"IND","India",15,"Jharkhand",240,"Ramgarh",687,"Hazaribag",NA,"","Taluk","Taluk","",""
688,105,"IND","India",15,"Jharkhand",241,"Ranchi",688,"Khunti",NA,"","Taluk","Taluk","",""
689,105,"IND","India",15,"Jharkhand",241,"Ranchi",689,"Ranchi",NA,"","Taluk","Taluk","",""
690,105,"IND","India",15,"Jharkhand",242,"Sahibganj",690,"Sahibganj",NA,"","Taluk","Taluk","","Rajmahal"
691,105,"IND","India",15,"Jharkhand",243,"Saraikela-kharsawan",691,"Saraikela",NA,"","Taluk","Taluk","","Saraikela kharsawan"
692,105,"IND","India",15,"Jharkhand",244,"Simdega",692,"Simdega",NA,"","Taluk","Taluk","",""
693,105,"IND","India",16,"Karnataka",245,"Bagalkot",693,"Badami",NA,"","Taluk","Taluk","",""
694,105,"IND","India",16,"Karnataka",245,"Bagalkot",694,"Bagalkot",NA,"","Taluk","Taluk","",""
695,105,"IND","India",16,"Karnataka",245,"Bagalkot",695,"Bilgi",NA,"","Taluk","Taluk","",""
696,105,"IND","India",16,"Karnataka",245,"Bagalkot",696,"Hungund",NA,"","Taluk","Taluk","",""
697,105,"IND","India",16,"Karnataka",245,"Bagalkot",697,"Jamkhandi",NA,"","Taluk","Taluk","",""
698,105,"IND","India",16,"Karnataka",245,"Bagalkot",698,"Mudhol",NA,"","Taluk","Taluk","",""
699,105,"IND","India",16,"Karnataka",246,"Bangalore Rural",699,"Devanhalli",NA,"","Taluk","Taluk","",""
700,105,"IND","India",16,"Karnataka",246,"Bangalore Rural",700,"Dod Ballapur",NA,"","Taluk","Taluk","",""
701,105,"IND","India",16,"Karnataka",246,"Bangalore Rural",701,"Hoskote",NA,"","Taluk","Taluk","",""
702,105,"IND","India",16,"Karnataka",246,"Bangalore Rural",702,"Nelamangala",NA,"","Taluk","Taluk","",""
703,105,"IND","India",16,"Karnataka",247,"Bangalore",703,"Anekal",NA,"","Taluk","Taluk","",""
704,105,"IND","India",16,"Karnataka",247,"Bangalore",704,"Bangalore",NA,"","Taluk","Taluk","","Bangalore north"
705,105,"IND","India",16,"Karnataka",247,"Bangalore",705,"n.a. ( 2050)",NA,"","Taluk","Taluk","",""
706,105,"IND","India",16,"Karnataka",248,"Belgaum",706,"Athni",NA,"","Taluk","Taluk","",""
707,105,"IND","India",16,"Karnataka",248,"Belgaum",707,"Bail Hongal",NA,"","Taluk","Taluk","","Sampgaon"
708,105,"IND","India",16,"Karnataka",248,"Belgaum",708,"Belgaum",NA,"","Taluk","Taluk","",""
709,105,"IND","India",16,"Karnataka",248,"Belgaum",709,"Chikodi",NA,"","Taluk","Taluk","",""
710,105,"IND","India",16,"Karnataka",248,"Belgaum",710,"Gokak",NA,"","Taluk","Taluk","",""
711,105,"IND","India",16,"Karnataka",248,"Belgaum",711,"Hukeri",NA,"","Taluk","Taluk","",""
712,105,"IND","India",16,"Karnataka",248,"Belgaum",712,"Khanapur",NA,"","Taluk","Taluk","",""
713,105,"IND","India",16,"Karnataka",248,"Belgaum",713,"Ramdurg",NA,"","Taluk","Taluk","",""
714,105,"IND","India",16,"Karnataka",248,"Belgaum",714,"Raybag",NA,"","Taluk","Taluk","",""
715,105,"IND","India",16,"Karnataka",248,"Belgaum",715,"Saundatti",NA,"","Taluk","Taluk","","Parasgad"
716,105,"IND","India",16,"Karnataka",249,"Bellary",716,"Bellary",NA,"","Taluk","Taluk","",""
717,105,"IND","India",16,"Karnataka",249,"Bellary",717,"Hagaribommanahalli",NA,"","Taluk","Taluk","",""
718,105,"IND","India",16,"Karnataka",249,"Bellary",718,"Hospet",NA,"","Taluk","Taluk","",""
719,105,"IND","India",16,"Karnataka",249,"Bellary",719,"Huvvinahadagalli",NA,"","Taluk","Taluk","",""
720,105,"IND","India",16,"Karnataka",249,"Bellary",720,"Kudligi",NA,"","Taluk","Taluk","",""
721,105,"IND","India",16,"Karnataka",249,"Bellary",721,"Sandur",NA,"","Taluk","Taluk","",""
722,105,"IND","India",16,"Karnataka",249,"Bellary",722,"Siruguppa",NA,"","Taluk","Taluk","",""
723,105,"IND","India",16,"Karnataka",250,"Bidar",723,"Aurad",NA,"","Taluk","Taluk","",""
724,105,"IND","India",16,"Karnataka",250,"Bidar",724,"Basavakalyan",NA,"","Taluk","Taluk","",""
725,105,"IND","India",16,"Karnataka",250,"Bidar",725,"Bhalki",NA,"","Taluk","Taluk","",""
726,105,"IND","India",16,"Karnataka",250,"Bidar",726,"Bidar",NA,"","Taluk","Taluk","",""
727,105,"IND","India",16,"Karnataka",250,"Bidar",727,"Homnabad",NA,"","Taluk","Taluk","",""
728,105,"IND","India",16,"Karnataka",251,"Bijapur",728,"Basavana Bagevadi",NA,"","Taluk","Taluk","",""
729,105,"IND","India",16,"Karnataka",251,"Bijapur",729,"Bijapur",NA,"","Taluk","Taluk","",""
730,105,"IND","India",16,"Karnataka",251,"Bijapur",730,"Indi",NA,"","Taluk","Taluk","",""
731,105,"IND","India",16,"Karnataka",251,"Bijapur",731,"Muddebihal",NA,"","Taluk","Taluk","",""
732,105,"IND","India",16,"Karnataka",251,"Bijapur",732,"Sindgi",NA,"","Taluk","Taluk","",""
733,105,"IND","India",16,"Karnataka",252,"Chamrajnagar",733,"Chamrajnagar",NA,"","Taluk","Taluk","",""
734,105,"IND","India",16,"Karnataka",252,"Chamrajnagar",734,"Gundlupet",NA,"","Taluk","Taluk","",""
735,105,"IND","India",16,"Karnataka",252,"Chamrajnagar",735,"Kollegal",NA,"","Taluk","Taluk","",""
736,105,"IND","India",16,"Karnataka",252,"Chamrajnagar",736,"Yelandur",NA,"","Taluk","Taluk","",""
737,105,"IND","India",16,"Karnataka",253,"Chikballapura",737,"Bagepalli",NA,"","Taluk","Taluk","",""
738,105,"IND","India",16,"Karnataka",253,"Chikballapura",738,"Chik Ballapur",NA,"","Taluk","Taluk","",""
739,105,"IND","India",16,"Karnataka",253,"Chikballapura",739,"Chintamani",NA,"","Taluk","Taluk","",""
740,105,"IND","India",16,"Karnataka",253,"Chikballapura",740,"Gauribidanur",NA,"","Taluk","Taluk","",""
741,105,"IND","India",16,"Karnataka",253,"Chikballapura",741,"Gudibanda",NA,"","Taluk","Taluk","",""
742,105,"IND","India",16,"Karnataka",253,"Chikballapura",742,"Sidlaghatta",NA,"","Taluk","Taluk","",""
743,105,"IND","India",16,"Karnataka",254,"Chikmagalur",743,"Chikmagalur",NA,"","Taluk","Taluk","",""
744,105,"IND","India",16,"Karnataka",254,"Chikmagalur",744,"Kadur",NA,"","Taluk","Taluk","",""
745,105,"IND","India",16,"Karnataka",254,"Chikmagalur",745,"Koppa",NA,"","Taluk","Taluk","",""
746,105,"IND","India",16,"Karnataka",254,"Chikmagalur",746,"Mudigere",NA,"","Taluk","Taluk","",""
747,105,"IND","India",16,"Karnataka",254,"Chikmagalur",747,"Narasimharajapura",NA,"","Taluk","Taluk","",""
748,105,"IND","India",16,"Karnataka",254,"Chikmagalur",748,"Sringeri",NA,"","Taluk","Taluk","",""
749,105,"IND","India",16,"Karnataka",254,"Chikmagalur",749,"Tarikere",NA,"","Taluk","Taluk","",""
750,105,"IND","India",16,"Karnataka",255,"Chitradurga",750,"Challakere",NA,"","Taluk","Taluk","",""
751,105,"IND","India",16,"Karnataka",255,"Chitradurga",751,"Chitradurga",NA,"","Taluk","Taluk","",""
752,105,"IND","India",16,"Karnataka",255,"Chitradurga",752,"Hiriyur",NA,"","Taluk","Taluk","",""
753,105,"IND","India",16,"Karnataka",255,"Chitradurga",753,"Holalkere",NA,"","Taluk","Taluk","",""
754,105,"IND","India",16,"Karnataka",255,"Chitradurga",754,"Hosdurga",NA,"","Taluk","Taluk","",""
755,105,"IND","India",16,"Karnataka",255,"Chitradurga",755,"Molakalmuru",NA,"","Taluk","Taluk","",""
756,105,"IND","India",16,"Karnataka",256,"Dakshina Kannada",756,"Bantval",NA,"","Taluk","Taluk","",""
757,105,"IND","India",16,"Karnataka",256,"Dakshina Kannada",757,"Beltangadi",NA,"","Taluk","Taluk","",""
758,105,"IND","India",16,"Karnataka",256,"Dakshina Kannada",758,"Mangalore",NA,"","Taluk","Taluk","",""
759,105,"IND","India",16,"Karnataka",256,"Dakshina Kannada",759,"Puttur",NA,"","Taluk","Taluk","",""
760,105,"IND","India",16,"Karnataka",256,"Dakshina Kannada",760,"Sulya",NA,"","Taluk","Taluk","",""
761,105,"IND","India",16,"Karnataka",257,"Davanagere",761,"Bhadravati",NA,"","Taluk","Taluk","",""
762,105,"IND","India",16,"Karnataka",257,"Davanagere",762,"Channagiri",NA,"","Taluk","Taluk","",""
763,105,"IND","India",16,"Karnataka",257,"Davanagere",763,"Davangere",NA,"","Taluk","Taluk","",""
764,105,"IND","India",16,"Karnataka",257,"Davanagere",764,"Harihar",NA,"","Taluk","Taluk","",""
765,105,"IND","India",16,"Karnataka",257,"Davanagere",765,"Harpanahalli",NA,"","Taluk","Taluk","",""
766,105,"IND","India",16,"Karnataka",257,"Davanagere",766,"Honnali",NA,"","Taluk","Taluk","",""
767,105,"IND","India",16,"Karnataka",257,"Davanagere",767,"Jagalur",NA,"","Taluk","Taluk","",""
768,105,"IND","India",16,"Karnataka",258,"Dharwad",768,"Dharwad",NA,"","Taluk","Taluk","",""
769,105,"IND","India",16,"Karnataka",258,"Dharwad",769,"Hubli",NA,"","Taluk","Taluk","",""
770,105,"IND","India",16,"Karnataka",258,"Dharwad",770,"Kalghatgi",NA,"","Taluk","Taluk","",""
771,105,"IND","India",16,"Karnataka",258,"Dharwad",771,"Kundgol",NA,"","Taluk","Taluk","",""
772,105,"IND","India",16,"Karnataka",258,"Dharwad",772,"n.a. ( 1897)",NA,"","Taluk","Taluk","",""
773,105,"IND","India",16,"Karnataka",258,"Dharwad",773,"Navalgund",NA,"","Taluk","Taluk","",""
774,105,"IND","India",16,"Karnataka",259,"Gadag",774,"Gadag",NA,"","Taluk","Taluk","",""
775,105,"IND","India",16,"Karnataka",259,"Gadag",775,"Mundargi",NA,"","Taluk","Taluk","",""
776,105,"IND","India",16,"Karnataka",259,"Gadag",776,"Nargund",NA,"","Taluk","Taluk","",""
777,105,"IND","India",16,"Karnataka",259,"Gadag",777,"Ron",NA,"","Taluk","Taluk","",""
778,105,"IND","India",16,"Karnataka",259,"Gadag",778,"Shirhatti",NA,"","Taluk","Taluk","",""
779,105,"IND","India",16,"Karnataka",260,"Gulbarga",779,"Afzalpur",NA,"","Taluk","Taluk","",""
780,105,"IND","India",16,"Karnataka",260,"Gulbarga",780,"Aland",NA,"","Taluk","Taluk","",""
781,105,"IND","India",16,"Karnataka",260,"Gulbarga",781,"Chincholi",NA,"","Taluk","Taluk","",""
782,105,"IND","India",16,"Karnataka",260,"Gulbarga",782,"Chitapur",NA,"","Taluk","Taluk","",""
783,105,"IND","India",16,"Karnataka",260,"Gulbarga",783,"Gulbarga",NA,"","Taluk","Taluk","",""
784,105,"IND","India",16,"Karnataka",260,"Gulbarga",784,"Jevargi",NA,"","Taluk","Taluk","",""
785,105,"IND","India",16,"Karnataka",260,"Gulbarga",785,"Seram",NA,"","Taluk","Taluk","",""
786,105,"IND","India",16,"Karnataka",261,"Hassan",786,"Alur",NA,"","Taluk","Taluk","",""
787,105,"IND","India",16,"Karnataka",261,"Hassan",787,"Arkalgud",NA,"","Taluk","Taluk","",""
788,105,"IND","India",16,"Karnataka",261,"Hassan",788,"Arsikere",NA,"","Taluk","Taluk","",""
789,105,"IND","India",16,"Karnataka",261,"Hassan",789,"Belur",NA,"","Taluk","Taluk","",""
790,105,"IND","India",16,"Karnataka",261,"Hassan",790,"Channarayapatna",NA,"","Taluk","Taluk","",""
791,105,"IND","India",16,"Karnataka",261,"Hassan",791,"Hassan",NA,"","Taluk","Taluk","",""
792,105,"IND","India",16,"Karnataka",261,"Hassan",792,"Holenarsipur",NA,"","Taluk","Taluk","",""
793,105,"IND","India",16,"Karnataka",261,"Hassan",793,"Sakleshpur",NA,"","Taluk","Taluk","","Manjarabad"
794,105,"IND","India",16,"Karnataka",262,"Haveri",794,"Byadgi",NA,"","Taluk","Taluk","",""
795,105,"IND","India",16,"Karnataka",262,"Haveri",795,"Hangal",NA,"","Taluk","Taluk","",""
796,105,"IND","India",16,"Karnataka",262,"Haveri",796,"Haveri",NA,"","Taluk","Taluk","",""
797,105,"IND","India",16,"Karnataka",262,"Haveri",797,"Hirekerur",NA,"","Taluk","Taluk","",""
798,105,"IND","India",16,"Karnataka",262,"Haveri",798,"Ranibennur",NA,"","Taluk","Taluk","",""
799,105,"IND","India",16,"Karnataka",262,"Haveri",799,"Savanur",NA,"","Taluk","Taluk","",""
800,105,"IND","India",16,"Karnataka",262,"Haveri",800,"Shiggaon",NA,"","Taluk","Taluk","",""
801,105,"IND","India",16,"Karnataka",263,"Kodagu",801,"Madikeri",NA,"","Taluk","Taluk","",""
802,105,"IND","India",16,"Karnataka",263,"Kodagu",802,"Somvarpet",NA,"","Taluk","Taluk","",""
803,105,"IND","India",16,"Karnataka",263,"Kodagu",803,"Virarajendrapet",NA,"","Taluk","Taluk","","Virajpet"
804,105,"IND","India",16,"Karnataka",264,"Kolar",804,"Bangarapet",NA,"","Taluk","Taluk","",""
805,105,"IND","India",16,"Karnataka",264,"Kolar",805,"Kolar",NA,"","Taluk","Taluk","",""
806,105,"IND","India",16,"Karnataka",264,"Kolar",806,"Malur",NA,"","Taluk","Taluk","",""
807,105,"IND","India",16,"Karnataka",264,"Kolar",807,"Mulbagal",NA,"","Taluk","Taluk","",""
808,105,"IND","India",16,"Karnataka",264,"Kolar",808,"Srinivaspur",NA,"","Taluk","Taluk","","Srintamani"
809,105,"IND","India",16,"Karnataka",265,"Koppal",809,"Gangawati",NA,"","Taluk","Taluk","",""
810,105,"IND","India",16,"Karnataka",265,"Koppal",810,"Koppal",NA,"","Taluk","Taluk","",""
811,105,"IND","India",16,"Karnataka",265,"Koppal",811,"Kushtagi",NA,"","Taluk","Taluk","",""
812,105,"IND","India",16,"Karnataka",265,"Koppal",812,"Yelbarga",NA,"","Taluk","Taluk","",""
813,105,"IND","India",16,"Karnataka",266,"Mandya",813,"Krishnarajpet",NA,"","Taluk","Taluk","",""
814,105,"IND","India",16,"Karnataka",266,"Mandya",814,"Maddur",NA,"","Taluk","Taluk","",""
815,105,"IND","India",16,"Karnataka",266,"Mandya",815,"Malavalli",NA,"","Taluk","Taluk","",""
816,105,"IND","India",16,"Karnataka",266,"Mandya",816,"Mandya",NA,"","Taluk","Taluk","",""
817,105,"IND","India",16,"Karnataka",266,"Mandya",817,"Nagamangala",NA,"","Taluk","Taluk","",""
818,105,"IND","India",16,"Karnataka",266,"Mandya",818,"Pandavapura",NA,"","Taluk","Taluk","",""
819,105,"IND","India",16,"Karnataka",266,"Mandya",819,"Shrirangapattana",NA,"","Taluk","Taluk","",""
820,105,"IND","India",16,"Karnataka",267,"Mysore",820,"Heggadadevankote",NA,"","Taluk","Taluk","",""
821,105,"IND","India",16,"Karnataka",267,"Mysore",821,"Hunsur",NA,"","Taluk","Taluk","",""
822,105,"IND","India",16,"Karnataka",267,"Mysore",822,"Krishnarajanagara",NA,"","Taluk","Taluk","",""
823,105,"IND","India",16,"Karnataka",267,"Mysore",823,"Mysore",NA,"","Taluk","Taluk","",""
824,105,"IND","India",16,"Karnataka",267,"Mysore",824,"Nanjangud",NA,"","Taluk","Taluk","",""
825,105,"IND","India",16,"Karnataka",267,"Mysore",825,"Piriyapatna",NA,"","Taluk","Taluk","",""
826,105,"IND","India",16,"Karnataka",267,"Mysore",826,"Tirumakudal Narsipur",NA,"","Taluk","Taluk","",""
827,105,"IND","India",16,"Karnataka",268,"Raichur",827,"Deodrug",NA,"","Taluk","Taluk","",""
828,105,"IND","India",16,"Karnataka",268,"Raichur",828,"Lingsugur",NA,"","Taluk","Taluk","",""
829,105,"IND","India",16,"Karnataka",268,"Raichur",829,"Manvi",NA,"","Taluk","Taluk","",""
830,105,"IND","India",16,"Karnataka",268,"Raichur",830,"Raichur",NA,"","Taluk","Taluk","",""
831,105,"IND","India",16,"Karnataka",268,"Raichur",831,"Sindhnur",NA,"","Taluk","Taluk","",""
832,105,"IND","India",16,"Karnataka",269,"Ramanagara",832,"Channapatna",NA,"","Taluk","Taluk","",""
833,105,"IND","India",16,"Karnataka",269,"Ramanagara",833,"Kanakapura",NA,"","Taluk","Taluk","",""
834,105,"IND","India",16,"Karnataka",269,"Ramanagara",834,"Magadi",NA,"","Taluk","Taluk","",""
835,105,"IND","India",16,"Karnataka",269,"Ramanagara",835,"Ramanagaram",NA,"","Taluk","Taluk","",""
836,105,"IND","India",16,"Karnataka",270,"Shimoga",836,"Hosanagara",NA,"","Taluk","Taluk","",""
837,105,"IND","India",16,"Karnataka",270,"Shimoga",837,"Sagar",NA,"","Taluk","Taluk","",""
838,105,"IND","India",16,"Karnataka",270,"Shimoga",838,"Shikarpur",NA,"","Taluk","Taluk","",""
839,105,"IND","India",16,"Karnataka",270,"Shimoga",839,"Shimoga",NA,"","Taluk","Taluk","",""
840,105,"IND","India",16,"Karnataka",270,"Shimoga",840,"Sorab",NA,"","Taluk","Taluk","",""
841,105,"IND","India",16,"Karnataka",270,"Shimoga",841,"Tirthalli",NA,"","Taluk","Taluk","","Tirthahalli"
842,105,"IND","India",16,"Karnataka",271,"Tumkur",842,"Chiknayakanhalli",NA,"","Taluk","Taluk","",""
843,105,"IND","India",16,"Karnataka",271,"Tumkur",843,"Gubbi",NA,"","Taluk","Taluk","",""
844,105,"IND","India",16,"Karnataka",271,"Tumkur",844,"Koratagere",NA,"","Taluk","Taluk","",""
845,105,"IND","India",16,"Karnataka",271,"Tumkur",845,"Kunigal",NA,"","Taluk","Taluk","",""
846,105,"IND","India",16,"Karnataka",271,"Tumkur",846,"Madhugiri",NA,"","Taluk","Taluk","",""
847,105,"IND","India",16,"Karnataka",271,"Tumkur",847,"Pavagada",NA,"","Taluk","Taluk","",""
